Logged started on,05/11/2021 12:09:35
Feature,Gyroscope
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
05/11/2021 12:14:24.867,288929,AM1V330 @393B30,37816,7CFEA600A4FF,-38.8,16.6,-9.2
05/11/2021 12:14:24.897,288948,AM1V330 @393B30,37822,D5FFF9FF2E00,-4.3,-0.7,4.6
05/11/2021 12:14:24.958,289008,AM1V330 @393B30,37828,62FF11FEA500,-15.8,-49.5,16.5
05/11/2021 12:14:25.018,289069,AM1V330 @393B30,37835,F8FDD3FC6900,-52,-81.3,10.5
05/11/2021 12:14:25.047,289098,AM1V330 @393B30,37841,01FE84FD3E00,-51.1,-63.6,6.2
05/11/2021 12:14:25.107,289158,AM1V330 @393B30,37847,A9FE2BFD7200,-34.3,-72.5,11.4
05/11/2021 12:14:25.167,289218,AM1V330 @393B30,37853,B3FDE1FDCB00,-58.9,-54.3,20.3
05/11/2021 12:14:25.197,289248,AM1V330 @393B30,37860,E9FC38FE1D01,-79.1,-45.6,28.5
05/11/2021 12:14:25.258,289308,AM1V330 @393B30,37866,4AFD78FE8201,-69.4,-39.2,38.6
05/11/2021 12:14:25.317,289367,AM1V330 @393B30,37872,B7FD32FF0F02,-58.5,-20.6,52.7
05/11/2021 12:14:25.348,289398,AM1V330 @393B30,37878,A4FDDBFE7702,-60.4,-29.3,63.1
05/11/2021 12:14:25.408,289459,AM1V330 @393B30,37885,FDFD5DFFAE02,-51.5,-16.3,68.6
05/11/2021 12:14:25.468,289518,AM1V330 @393B30,37891,C0FE62FFF402,-32,-15.8,75.6
05/11/2021 12:14:25.495,289546,AM1V330 @393B30,37897,48FF24FFB002,-18.4,-22,68.8
05/11/2021 12:14:25.558,289608,AM1V330 @393B30,37903,8E00DFFE2D02,14.2,-28.9,55.7
05/11/2021 12:14:25.618,289669,AM1V330 @393B30,37910,BC01BFFFD401,44.4,-6.5,46.8
05/11/2021 12:14:25.647,289698,AM1V330 @393B30,37916,1BFEDC004001,-48.5,22,32
05/11/2021 12:14:25.705,289756,AM1V330 @393B30,37922,A5FF6700F801,-9.1,10.3,50.4
05/11/2021 12:14:25.768,289819,AM1V330 @393B30,37928,1800F5FFBD01,2.4,-1.1,44.5
05/11/2021 12:14:25.798,289848,AM1V330 @393B30,37935,5DFFFBFFB500,-16.3,-0.5,18.1
05/11/2021 12:14:25.858,289909,AM1V330 @393B30,37941,77009AFF7E00,11.9,-10.2,12.6
05/11/2021 12:14:25.915,289966,AM1V330 @393B30,37947,2A0065FF2400,4.2,-15.5,3.6
05/11/2021 12:14:25.948,289998,AM1V330 @393B30,37953,0E0037FF3A00,1.4,-20.1,5.8
05/11/2021 12:14:26.008,290059,AM1V330 @393B30,37960,63FFF4FE5100,-15.7,-26.8,8.1
05/11/2021 12:14:26.068,290119,AM1V330 @393B30,37966,BCFEB4FF0000,-32.4,-7.6,0
05/11/2021 12:14:26.097,290148,AM1V330 @393B30,37972,56FE8000C6FF,-42.6,12.8,-5.8
05/11/2021 12:14:26.158,290208,AM1V330 @393B30,37978,49FE46007CFF,-43.9,7,-13.2
05/11/2021 12:14:26.218,290269,AM1V330 @393B30,37985,7EFFC8FF94FF,-13,-5.6,-10.8
05/11/2021 12:14:26.247,290298,AM1V330 @393B30,37991,000007FF1900,0,-24.9,2.5
05/11/2021 12:14:26.308,290359,AM1V330 @393B30,37997,3B00AAFF1B00,5.9,-8.6,2.7
05/11/2021 12:14:26.368,290419,AM1V330 @393B30,38003,7A005000FAFF,12.2,8,-0.6
05/11/2021 12:14:26.396,290447,AM1V330 @393B30,38010,E1FFB200DDFF,-3.1,17.8,-3.5
05/11/2021 12:14:26.458,290508,AM1V330 @393B30,38016,53008900E8FF,8.3,13.7,-2.4
05/11/2021 12:14:26.517,290568,AM1V330 @393B30,38022,31009F008BFF,4.9,15.9,-11.7
05/11/2021 12:14:26.548,290598,AM1V330 @393B30,38028,79FF90004BFF,-13.5,14.4,-18.1
05/11/2021 12:14:26.606,290657,AM1V330 @393B30,38035,93FFE7FF9AFF,-10.9,-2.5,-10.2
05/11/2021 12:14:26.666,290717,AM1V330 @393B30,38041,80012EFF2100,38.4,-21,3.3
05/11/2021 12:14:26.698,290748,AM1V330 @393B30,38047,0E02E7FF6100,52.6,-2.5,9.7
05/11/2021 12:14:26.758,290809,AM1V330 @393B30,38053,8C002A009B00,14,4.2,15.5
05/11/2021 12:14:26.816,290867,AM1V330 @393B30,38060,F2FFC4FFB200,-1.4,-6,17.8
05/11/2021 12:14:26.846,290897,AM1V330 @393B30,38066,9E00E8FFCD00,15.8,-2.4,20.5
05/11/2021 12:14:26.937,290988,AM1V330 @393B30,38072,F0FFD2FF4600,-1.6,-4.6,7
05/11/2021 12:14:26.968,291018,AM1V330 @393B30,38078,9D00E0FF2F00,15.7,-3.2,4.7
05/11/2021 12:14:26.998,291048,AM1V330 @393B30,38085,FFFF5100E2FF,-0.1,8.1,-3
05/11/2021 12:14:27.058,291108,AM1V330 @393B30,38091,0B004700E6FF,1.1,7.1,-2.6
05/11/2021 12:14:27.116,291167,AM1V330 @393B30,38097,480015002D00,7.2,2.1,4.5
05/11/2021 12:14:27.145,291196,AM1V330 @393B30,38103,980040003300,15.2,6.4,5.1
05/11/2021 12:14:27.208,291259,AM1V330 @393B30,38110,1B008800E4FF,2.7,13.6,-2.8
05/11/2021 12:14:27.267,291318,AM1V330 @393B30,38116,F0FF56000000,-1.6,8.6,0
05/11/2021 12:14:27.298,291348,AM1V330 @393B30,38122,6BFEFCFF1C00,-40.5,-0.4,2.8
05/11/2021 12:14:27.358,291408,AM1V330 @393B30,38128,07FEA1FFFBFF,-50.5,-9.5,-0.5
05/11/2021 12:14:27.417,291468,AM1V330 @393B30,38135,70FF5FFFAAFF,-14.4,-16.1,-8.6
05/11/2021 12:14:27.446,291496,AM1V330 @393B30,38141,110117FF5100,27.3,-23.3,8.1
05/11/2021 12:14:27.508,291559,AM1V330 @393B30,38147,B1FF90FF3000,-7.9,-11.2,4.8
05/11/2021 12:14:27.568,291619,AM1V330 @393B30,38153,38FF6F00BEFF,-20,11.1,-6.6
05/11/2021 12:14:27.598,291648,AM1V330 @393B30,38160,00006900E6FF,0,10.5,-2.6
05/11/2021 12:14:27.657,291709,AM1V330 @393B30,38166,C5FFEAFF0F00,-5.9,-2.2,1.5
05/11/2021 12:14:27.688,291738,AM1V330 @393B30,38172,A60041002E00,16.6,6.5,4.6
05/11/2021 12:14:27.747,291798,AM1V330 @393B30,38178,93FF3E001700,-10.9,6.2,2.3
05/11/2021 12:14:27.808,291859,AM1V330 @393B30,38185,44FF8200ADFF,-18.8,13,-8.3
05/11/2021 12:14:27.836,291887,AM1V330 @393B30,38191,D20072003AFF,21,11.4,-19.8
05/11/2021 12:14:27.898,291949,AM1V330 @393B30,38197,3400B3FF3AFF,5.2,-7.7,-19.8
05/11/2021 12:14:27.958,292008,AM1V330 @393B30,38203,97FE5FFF2AFF,-36.1,-16.1,-21.4
05/11/2021 12:14:27.988,292039,AM1V330 @393B30,38210,BF003AFFD8FF,19.1,-19.8,-4
05/11/2021 12:14:28.046,292097,AM1V330 @393B30,38216,AE029BFF9000,68.6,-10.1,14.4
05/11/2021 12:14:28.108,292158,AM1V330 @393B30,38222,93003F006000,14.7,6.3,9.6
05/11/2021 12:14:28.136,292188,AM1V330 @393B30,38228,A9FE77003000,-34.3,11.9,4.8
05/11/2021 12:14:28.198,292249,AM1V330 @393B30,38235,6600A1FFCF00,10.2,-9.5,20.7
05/11/2021 12:14:28.258,292309,AM1V330 @393B30,38241,100174FFCD00,27.2,-14,20.5
05/11/2021 12:14:28.287,292338,AM1V330 @393B30,38247,9BFF0900FEFF,-10.1,0.9,-0.2
05/11/2021 12:14:28.346,292397,AM1V330 @393B30,38253,82FFF1FFBBFF,-12.6,-1.5,-6.9
05/11/2021 12:14:28.408,292459,AM1V330 @393B30,38260,0D001400BFFF,1.3,2,-6.5
05/11/2021 12:14:28.438,292488,AM1V330 @393B30,38266,16001100BAFF,2.2,1.7,-7
05/11/2021 12:14:28.498,292548,AM1V330 @393B30,38272,7800C1FFEDFF,12,-6.3,-1.9
05/11/2021 12:14:28.556,292607,AM1V330 @393B30,38278,6B00C8FF4F00,10.7,-5.6,7.9
05/11/2021 12:14:28.588,292638,AM1V330 @393B30,38285,8DFEEDFF0900,-37.1,-1.9,0.9
05/11/2021 12:14:28.648,292699,AM1V330 @393B30,38291,60FE70FF0700,-41.6,-14.4,0.7
05/11/2021 12:14:28.708,292759,AM1V330 @393B30,38297,C30062FF7500,19.5,-15.8,11.7
05/11/2021 12:14:28.738,292788,AM1V330 @393B30,38303,3CFFF2FF93FF,-19.6,-1.4,-10.9
05/11/2021 12:14:28.797,292848,AM1V330 @393B30,38310,A100C0FFE2FF,16.1,-6.4,-3
05/11/2021 12:14:28.856,292907,AM1V330 @393B30,38316,79FFDBFF0E00,-13.5,-3.7,1.4
05/11/2021 12:14:28.887,292938,AM1V330 @393B30,38322,CDFF4C002800,-5.1,7.6,4
05/11/2021 12:14:28.948,292998,AM1V330 @393B30,38328,6B00CB000E00,10.7,20.3,1.4
05/11/2021 12:14:29.008,293059,AM1V330 @393B30,38335,FCFE090195FF,-26,26.5,-10.7
05/11/2021 12:14:29.038,293088,AM1V330 @393B30,38341,90009A00C1FF,14.4,15.4,-6.3
05/11/2021 12:14:29.095,293146,AM1V330 @393B30,38347,62004E00DDFF,9.8,7.8,-3.5
05/11/2021 12:14:29.158,293208,AM1V330 @393B30,38353,BBFFAC00CBFF,-6.9,17.2,-5.3
05/11/2021 12:14:29.187,293238,AM1V330 @393B30,38360,AEFF7400ABFF,-8.2,11.6,-8.5
