Logged started on,05/11/2021 12:09:35
Feature,Magnetometer
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
05/11/2021 12:14:52.800,316864,AM1V330 @393B30,41310,B3FDE00291FF,-589,736,-111
05/11/2021 12:14:52.858,316909,AM1V330 @393B30,41316,B1FDE00289FF,-591,736,-119
05/11/2021 12:14:52.888,316939,AM1V330 @393B30,41322,C5FDF10283FF,-571,753,-125
05/11/2021 12:14:52.948,316999,AM1V330 @393B30,41328,D8FDFA026DFF,-552,762,-147
05/11/2021 12:14:53.008,317059,AM1V330 @393B30,41335,EAFDF5025BFF,-534,757,-165
05/11/2021 12:14:53.037,317087,AM1V330 @393B30,41341,EDFDFA0255FF,-531,762,-171
05/11/2021 12:14:53.098,317149,AM1V330 @393B30,41347,E7FD030359FF,-537,771,-167
05/11/2021 12:14:53.157,317208,AM1V330 @393B30,41353,F2FD0D036EFF,-526,781,-146
05/11/2021 12:14:53.188,317239,AM1V330 @393B30,41360,F2FD210389FF,-526,801,-119
05/11/2021 12:14:53.247,317298,AM1V330 @393B30,41366,ECFD3303AAFF,-532,819,-86
05/11/2021 12:14:53.308,317359,AM1V330 @393B30,41372,E7FD4303C1FF,-537,835,-63
05/11/2021 12:14:53.335,317385,AM1V330 @393B30,41378,E1FD4903DAFF,-543,841,-38
05/11/2021 12:14:53.398,317449,AM1V330 @393B30,41385,DAFD4E03F7FF,-550,846,-9
05/11/2021 12:14:53.458,317509,AM1V330 @393B30,41391,E0FD46030D00,-544,838,13
05/11/2021 12:14:53.488,317539,AM1V330 @393B30,41397,DDFD48032200,-547,840,34
05/11/2021 12:14:53.547,317598,AM1V330 @393B30,41403,DDFD4B032D00,-547,843,45
05/11/2021 12:14:53.608,317659,AM1V330 @393B30,41410,C0FD46032D00,-576,838,45
05/11/2021 12:14:53.636,317687,AM1V330 @393B30,41416,B3FD48032700,-589,840,39
05/11/2021 12:14:53.698,317749,AM1V330 @393B30,41422,A5FD40032200,-603,832,34
05/11/2021 12:14:53.758,317809,AM1V330 @393B30,41428,93FD42030300,-621,834,3
05/11/2021 12:14:53.788,317839,AM1V330 @393B30,41435,7AFD3703D1FF,-646,823,-47
05/11/2021 12:14:53.848,317899,AM1V330 @393B30,41441,81FD2A0385FF,-639,810,-123
05/11/2021 12:14:53.909,317959,AM1V330 @393B30,41447,81FD0D0340FF,-639,781,-192
05/11/2021 12:14:53.938,317989,AM1V330 @393B30,41453,9EFDE902FCFE,-610,745,-260
05/11/2021 12:14:53.998,318049,AM1V330 @393B30,41460,A7FDBC02C8FE,-601,700,-312
05/11/2021 12:14:54.056,318107,AM1V330 @393B30,41466,BFFD9A02A1FE,-577,666,-351
05/11/2021 12:14:54.089,318139,AM1V330 @393B30,41472,C8FD860295FE,-568,646,-363
05/11/2021 12:14:54.146,318197,AM1V330 @393B30,41478,C3FD5F028CFE,-573,607,-372
05/11/2021 12:14:54.206,318257,AM1V330 @393B30,41485,C8FD6D0286FE,-568,621,-378
05/11/2021 12:14:54.236,318287,AM1V330 @393B30,41491,E0FD6B0274FE,-544,619,-396
05/11/2021 12:14:54.299,318350,AM1V330 @393B30,41497,ECFD680274FE,-532,616,-396
05/11/2021 12:14:54.356,318407,AM1V330 @393B30,41503,EFFD6D026CFE,-529,621,-404
05/11/2021 12:14:54.387,318438,AM1V330 @393B30,41510,FBFD5E0266FE,-517,606,-410
05/11/2021 12:14:54.448,318499,AM1V330 @393B30,41516,14FE50025CFE,-492,592,-420
05/11/2021 12:14:54.508,318559,AM1V330 @393B30,41522,14FE44024BFE,-492,580,-437
05/11/2021 12:14:54.538,318590,AM1V330 @393B30,41528,19FE2F0241FE,-487,559,-447
05/11/2021 12:14:54.598,318649,AM1V330 @393B30,41535,26FE2F022AFE,-474,559,-470
05/11/2021 12:14:54.657,318708,AM1V330 @393B30,41541,1FFE310229FE,-481,561,-471
05/11/2021 12:14:54.688,318739,AM1V330 @393B30,41547,2FFE2C0220FE,-465,556,-480
05/11/2021 12:14:54.748,318799,AM1V330 @393B30,41553,20FE2B0217FE,-480,555,-489
05/11/2021 12:14:54.809,318860,AM1V330 @393B30,41560,1CFE2E0226FE,-484,558,-474
05/11/2021 12:14:54.838,318889,AM1V330 @393B30,41566,23FE370220FE,-477,567,-480
05/11/2021 12:14:54.898,318949,AM1V330 @393B30,41572,2CFE3D022DFE,-468,573,-467
05/11/2021 12:14:54.958,319009,AM1V330 @393B30,41578,2BFE4A0236FE,-469,586,-458
05/11/2021 12:14:54.988,319039,AM1V330 @393B30,41585,35FE3D023EFE,-459,573,-450
05/11/2021 12:14:55.048,319099,AM1V330 @393B30,41591,2CFE2F0242FE,-468,559,-446
05/11/2021 12:14:55.108,319159,AM1V330 @393B30,41597,1DFE320247FE,-483,562,-441
05/11/2021 12:14:55.138,319189,AM1V330 @393B30,41603,0EFE290251FE,-498,553,-431
05/11/2021 12:14:55.198,319249,AM1V330 @393B30,41610,F0FD37025AFE,-528,567,-422
05/11/2021 12:14:55.258,319309,AM1V330 @393B30,41616,E3FD38025FFE,-541,568,-417
05/11/2021 12:14:55.288,319339,AM1V330 @393B30,41622,E7FD410263FE,-537,577,-413
05/11/2021 12:14:55.348,319399,AM1V330 @393B30,41628,DAFD4D0268FE,-550,589,-408
05/11/2021 12:14:55.408,319459,AM1V330 @393B30,41635,DBFD4F026BFE,-549,591,-405
05/11/2021 12:14:55.438,319489,AM1V330 @393B30,41641,D4FD4D0274FE,-556,589,-396
05/11/2021 12:14:55.495,319545,AM1V330 @393B30,41647,E0FD4D026EFE,-544,589,-402
05/11/2021 12:14:55.558,319608,AM1V330 @393B30,41653,E7FD400262FE,-537,576,-414
05/11/2021 12:14:55.587,319638,AM1V330 @393B30,41660,FFFD40025AFE,-513,576,-422
05/11/2021 12:14:55.648,319699,AM1V330 @393B30,41666,1AFE3D024AFE,-486,573,-438
05/11/2021 12:14:55.705,319757,AM1V330 @393B30,41672,1FFE31023BFE,-481,561,-453
05/11/2021 12:14:55.738,319788,AM1V330 @393B30,41678,20FE2E0238FE,-480,558,-456
05/11/2021 12:14:55.797,319848,AM1V330 @393B30,41685,37FE32022CFE,-457,562,-468
05/11/2021 12:14:55.856,319907,AM1V330 @393B30,41691,35FE2B0223FE,-459,555,-477
05/11/2021 12:14:55.887,319937,AM1V330 @393B30,41697,2FFE32021DFE,-465,562,-483
05/11/2021 12:14:55.948,319999,AM1V330 @393B30,41703,3AFE410221FE,-454,577,-479
05/11/2021 12:14:56.008,320059,AM1V330 @393B30,41710,3AFE4A0214FE,-454,586,-492
05/11/2021 12:14:56.038,320090,AM1V330 @393B30,41716,3BFE550226FE,-453,597,-474
05/11/2021 12:14:56.097,320148,AM1V330 @393B30,41722,43FE4C022FFE,-445,588,-465
05/11/2021 12:14:56.158,320209,AM1V330 @393B30,41728,47FE40023FFE,-441,576,-449
05/11/2021 12:14:56.188,320239,AM1V330 @393B30,41735,43FE3D023EFE,-445,573,-450
05/11/2021 12:14:56.248,320299,AM1V330 @393B30,41741,32FE380248FE,-462,568,-440
05/11/2021 12:14:56.308,320358,AM1V330 @393B30,41747,0BFE290250FE,-501,553,-432
05/11/2021 12:14:56.338,320389,AM1V330 @393B30,41753,0DFE2E024DFE,-499,558,-435
05/11/2021 12:14:56.397,320448,AM1V330 @393B30,41760,14FE260244FE,-492,550,-444
05/11/2021 12:14:56.458,320509,AM1V330 @393B30,41766,16FE280247FE,-490,552,-441
05/11/2021 12:14:56.488,320540,AM1V330 @393B30,41772,10FE2F0250FE,-496,559,-432
05/11/2021 12:14:56.548,320598,AM1V330 @393B30,41778,07FE310257FE,-505,561,-425
05/11/2021 12:14:56.606,320657,AM1V330 @393B30,41785,0DFE2E0251FE,-499,558,-431
05/11/2021 12:14:56.638,320690,AM1V330 @393B30,41791,02FE3B024BFE,-510,571,-437
05/11/2021 12:14:56.698,320749,AM1V330 @393B30,41797,01FE2F0256FE,-511,559,-426
05/11/2021 12:14:56.758,320809,AM1V330 @393B30,41803,13FE2F0253FE,-493,559,-429
05/11/2021 12:14:56.788,320839,AM1V330 @393B30,41810,1DFE35024BFE,-483,565,-437
05/11/2021 12:14:56.848,320899,AM1V330 @393B30,41816,19FE2B024AFE,-487,555,-438
05/11/2021 12:14:56.908,320959,AM1V330 @393B30,41822,2FFE340241FE,-465,564,-447
05/11/2021 12:14:56.935,320986,AM1V330 @393B30,41828,29FE2C0239FE,-471,556,-455
05/11/2021 12:14:56.998,321049,AM1V330 @393B30,41835,26FE34022AFE,-474,564,-470
05/11/2021 12:14:57.058,321109,AM1V330 @393B30,41841,34FE3E021DFE,-460,574,-483
05/11/2021 12:14:57.088,321139,AM1V330 @393B30,41847,2FFE4C0220FE,-465,588,-480
05/11/2021 12:14:57.148,321199,AM1V330 @393B30,41853,3BFE580217FE,-453,600,-489
05/11/2021 12:14:57.208,321259,AM1V330 @393B30,41860,2CFE6A0218FE,-468,618,-488
05/11/2021 12:14:57.237,321287,AM1V330 @393B30,41866,3BFE64022AFE,-453,612,-470
05/11/2021 12:14:57.298,321349,AM1V330 @393B30,41872,3EFE650224FE,-450,613,-476
05/11/2021 12:14:57.357,321408,AM1V330 @393B30,41878,2BFE580238FE,-469,600,-456
05/11/2021 12:14:57.388,321439,AM1V330 @393B30,41885,31FE4C023EFE,-463,588,-450
05/11/2021 12:14:57.448,321499,AM1V330 @393B30,41891,26FE41024AFE,-474,577,-438
05/11/2021 12:14:57.508,321559,AM1V330 @393B30,41897,1AFE3D0256FE,-486,573,-426
05/11/2021 12:14:57.538,321588,AM1V330 @393B30,41903,FFFD34025FFE,-513,564,-417
05/11/2021 12:14:57.598,321649,AM1V330 @393B30,41910,F0FD3B0262FE,-528,571,-414
05/11/2021 12:14:57.656,321707,AM1V330 @393B30,41916,F5FD43025DFE,-523,579,-419
05/11/2021 12:14:57.686,321737,AM1V330 @393B30,41922,F0FD47025CFE,-528,583,-420
05/11/2021 12:14:57.748,321798,AM1V330 @393B30,41928,E4FD41025FFE,-540,577,-417
05/11/2021 12:14:57.808,321859,AM1V330 @393B30,41935,D4FD370260FE,-556,567,-416
05/11/2021 12:14:57.836,321887,AM1V330 @393B30,41941,D2FD32025CFE,-558,562,-420
05/11/2021 12:14:57.898,321949,AM1V330 @393B30,41947,D2FD2F025DFE,-558,559,-419
05/11/2021 12:14:57.958,322010,AM1V330 @393B30,41953,E6FD310259FE,-538,561,-423
05/11/2021 12:14:57.988,322039,AM1V330 @393B30,41960,E9FD2F024EFE,-535,559,-434
05/11/2021 12:14:58.048,322099,AM1V330 @393B30,41966,01FE290245FE,-511,553,-443
05/11/2021 12:14:58.108,322159,AM1V330 @393B30,41972,19FE230238FE,-487,547,-456
05/11/2021 12:14:58.137,322187,AM1V330 @393B30,41978,1DFE280229FE,-483,552,-471
05/11/2021 12:14:58.198,322250,AM1V330 @393B30,41985,20FE280220FE,-480,552,-480
05/11/2021 12:14:58.258,322309,AM1V330 @393B30,41991,17FE35021DFE,-489,565,-483
05/11/2021 12:14:58.287,322338,AM1V330 @393B30,41997,1FFE44020EFE,-481,580,-498
05/11/2021 12:14:58.346,322397,AM1V330 @393B30,42003,22FE41020CFE,-478,577,-500
05/11/2021 12:14:58.408,322459,AM1V330 @393B30,42010,28FE5C021AFE,-472,604,-486
05/11/2021 12:14:58.438,322489,AM1V330 @393B30,42016,2EFE56021EFE,-466,598,-482
05/11/2021 12:14:58.498,322548,AM1V330 @393B30,42022,2BFE5B0230FE,-469,603,-464
05/11/2021 12:14:58.556,322607,AM1V330 @393B30,42028,28FE4F0242FE,-472,591,-446
05/11/2021 12:14:58.588,322638,AM1V330 @393B30,42035,1DFE470251FE,-483,583,-431
05/11/2021 12:14:58.648,322700,AM1V330 @393B30,42041,16FE500257FE,-490,592,-425
05/11/2021 12:14:58.708,322759,AM1V330 @393B30,42047,16FE500262FE,-490,592,-414
05/11/2021 12:14:58.738,322789,AM1V330 @393B30,42053,0AFE50025DFE,-502,592,-419
05/11/2021 12:14:58.798,322849,AM1V330 @393B30,42060,E9FD460266FE,-535,582,-410
05/11/2021 12:14:58.856,322907,AM1V330 @393B30,42066,E9FD530262FE,-535,595,-414
05/11/2021 12:14:58.887,322937,AM1V330 @393B30,42072,E6FD530266FE,-538,595,-410
05/11/2021 12:14:58.948,322999,AM1V330 @393B30,42078,DEFD4A0269FE,-546,586,-407
05/11/2021 12:14:59.008,323059,AM1V330 @393B30,42085,D1FD50026FFE,-559,592,-401
05/11/2021 12:14:59.038,323089,AM1V330 @393B30,42091,D2FD43026CFE,-558,579,-404
05/11/2021 12:14:59.096,323147,AM1V330 @393B30,42097,D1FD3E0269FE,-559,574,-407
05/11/2021 12:14:59.158,323209,AM1V330 @393B30,42103,E6FD430263FE,-538,579,-413
05/11/2021 12:14:59.188,323238,AM1V330 @393B30,42110,FFFD370251FE,-513,567,-431
05/11/2021 12:14:59.248,323299,AM1V330 @393B30,42116,0EFE38024DFE,-498,568,-435
05/11/2021 12:14:59.307,323358,AM1V330 @393B30,42122,1AFE280242FE,-486,552,-446
05/11/2021 12:14:59.336,323387,AM1V330 @393B30,42128,14FE1D0232FE,-492,541,-462
05/11/2021 12:14:59.398,323449,AM1V330 @393B30,42135,25FE160221FE,-475,534,-479
05/11/2021 12:14:59.458,323509,AM1V330 @393B30,42141,11FE0E0212FE,-495,526,-494
05/11/2021 12:14:59.486,323537,AM1V330 @393B30,42147,1DFE1A0209FE,-483,538,-503
05/11/2021 12:14:59.548,323599,AM1V330 @393B30,42153,2BFE2C02FCFD,-469,556,-516
05/11/2021 12:14:59.608,323659,AM1V330 @393B30,42160,26FE3D0202FE,-474,573,-510
05/11/2021 12:14:59.638,323690,AM1V330 @393B30,42166,1DFE2B02F7FD,-483,555,-521
05/11/2021 12:14:59.696,323747,AM1V330 @393B30,42172,0AFE3A0208FE,-502,570,-504
05/11/2021 12:14:59.758,323809,AM1V330 @393B30,42178,11FE49021EFE,-495,585,-482
05/11/2021 12:14:59.788,323838,AM1V330 @393B30,42185,1DFE4D0233FE,-483,589,-461
05/11/2021 12:14:59.848,323899,AM1V330 @393B30,42191,0DFE460241FE,-499,582,-447
05/11/2021 12:14:59.908,323959,AM1V330 @393B30,42197,04FE40024EFE,-508,576,-434
05/11/2021 12:14:59.938,323990,AM1V330 @393B30,42203,F2FD380256FE,-526,568,-426
05/11/2021 12:15:00.028,324079,AM1V330 @393B30,42210,EFFD320259FE,-529,562,-423
05/11/2021 12:15:00.058,324109,AM1V330 @393B30,42216,ECFD3B025DFE,-532,571,-419
