Logged started on,05/11/2021 12:09:35
Feature,Gyroscope
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
05/11/2021 12:14:52.800,316862,AM1V330 @393B30,41310,E2FFD3FE79FE,-3,-30.1,-39.1
05/11/2021 12:14:52.858,316909,AM1V330 @393B30,41316,5C00F2FEFBFD,9.2,-27,-51.7
05/11/2021 12:14:52.888,316939,AM1V330 @393B30,41322,CB00C1FE03FE,20.3,-31.9,-50.9
05/11/2021 12:14:52.948,316999,AM1V330 @393B30,41328,3900FCFD53FE,5.7,-51.6,-42.9
05/11/2021 12:14:53.008,317059,AM1V330 @393B30,41335,88000FFE97FE,13.6,-49.7,-36.1
05/11/2021 12:14:53.037,317087,AM1V330 @393B30,41341,3401F4FE1AFF,30.8,-26.8,-23
05/11/2021 12:14:53.098,317149,AM1V330 @393B30,41347,5E00EB005BFF,9.4,23.5,-16.5
05/11/2021 12:14:53.157,317208,AM1V330 @393B30,41353,67FFA202D9FF,-15.3,67.4,-3.9
05/11/2021 12:14:53.188,317239,AM1V330 @393B30,41360,B5FE6B032A00,-33.1,87.5,4.2
05/11/2021 12:14:53.247,317298,AM1V330 @393B30,41366,F9FF5A03A800,-0.7,85.8,16.8
05/11/2021 12:14:53.308,317359,AM1V330 @393B30,41372,C4FEC7029700,-31.6,71.1,15.1
05/11/2021 12:14:53.335,317385,AM1V330 @393B30,41378,D2FF6603E400,-4.6,87,22.8
05/11/2021 12:14:53.398,317448,AM1V330 @393B30,41385,A40030028E00,16.4,56,14.2
05/11/2021 12:14:53.458,317509,AM1V330 @393B30,41391,EFFE93010900,-27.3,40.3,0.9
05/11/2021 12:14:53.488,317539,AM1V330 @393B30,41397,3DFFA401EF00,-19.5,42,23.9
05/11/2021 12:14:53.547,317598,AM1V330 @393B30,41403,2DFE94014201,-46.7,40.4,32.2
05/11/2021 12:14:53.608,317659,AM1V330 @393B30,41410,ADFC61016701,-85.1,35.3,35.9
05/11/2021 12:14:53.636,317687,AM1V330 @393B30,41416,13FCD500CA01,-100.5,21.3,45.8
05/11/2021 12:14:53.698,317749,AM1V330 @393B30,41422,26FB2A007202,-124.2,4.2,62.6
05/11/2021 12:14:53.758,317809,AM1V330 @393B30,41428,B5FA99FFA802,-135.5,-10.3,68
05/11/2021 12:14:53.788,317839,AM1V330 @393B30,41435,B6F9A4FD4F02,-161,-60.4,59.1
05/11/2021 12:14:53.848,317899,AM1V330 @393B30,41441,01FAF9FBB301,-153.5,-103.1,43.5
05/11/2021 12:14:53.908,317959,AM1V330 @393B30,41447,E4FBF0FA2A01,-105.2,-129.6,29.8
05/11/2021 12:14:53.938,317989,AM1V330 @393B30,41453,EDFC0EFB7600,-78.7,-126.6,11.8
05/11/2021 12:14:53.998,318049,AM1V330 @393B30,41460,82FE87FB79FF,-38.2,-114.5,-13.5
05/11/2021 12:14:54.056,318107,AM1V330 @393B30,41466,F1FE58FD7FFF,-27.1,-68,-12.9
05/11/2021 12:14:54.089,318139,AM1V330 @393B30,41472,AFFF76FDC0FF,-8.1,-65,-6.4
05/11/2021 12:14:54.146,318197,AM1V330 @393B30,41478,2C0084FE3F00,4.4,-38,6.3
05/11/2021 12:14:54.206,318257,AM1V330 @393B30,41485,B0FF83FFEFFF,-8,-12.5,-1.7
05/11/2021 12:14:54.236,318287,AM1V330 @393B30,41491,F2FDF2FF7EFF,-52.6,-1.4,-13
05/11/2021 12:14:54.299,318350,AM1V330 @393B30,41497,0B0083FFB3FF,1.1,-12.5,-7.7
05/11/2021 12:14:54.356,318407,AM1V330 @393B30,41503,6DFF69FFAAFF,-14.7,-15.1,-8.6
05/11/2021 12:14:54.387,318438,AM1V330 @393B30,41510,31FEE5FEE6FF,-46.3,-28.3,-2.6
05/11/2021 12:14:54.448,318499,AM1V330 @393B30,41516,0EFFBEFE0F00,-24.2,-32.2,1.5
05/11/2021 12:14:54.508,318559,AM1V330 @393B30,41522,F5FF15FF1D00,-1.1,-23.5,2.9
05/11/2021 12:14:54.538,318589,AM1V330 @393B30,41528,36FFD4FE8400,-20.2,-30,13.2
05/11/2021 12:14:54.598,318649,AM1V330 @393B30,41535,A3FF20FF6800,-9.3,-22.4,10.4
05/11/2021 12:14:54.657,318708,AM1V330 @393B30,41541,B100ACFF5B00,17.7,-8.4,9.1
05/11/2021 12:14:54.688,318739,AM1V330 @393B30,41547,7CFFA3FF1500,-13.2,-9.3,2.1
05/11/2021 12:14:54.748,318799,AM1V330 @393B30,41553,0A01CDFF0900,26.6,-5.1,0.9
05/11/2021 12:14:54.809,318860,AM1V330 @393B30,41560,2900A7008EFF,4.1,16.7,-11.4
05/11/2021 12:14:54.838,318889,AM1V330 @393B30,41566,F2FFB600A3FF,-1.4,18.2,-9.3
05/11/2021 12:14:54.898,318949,AM1V330 @393B30,41572,BFFF9A0086FF,-6.5,15.4,-12.2
05/11/2021 12:14:54.958,319009,AM1V330 @393B30,41578,A3FFFFFF70FF,-9.3,-0.1,-14.4
05/11/2021 12:14:54.988,319039,AM1V330 @393B30,41585,8DFFD3FF5DFF,-11.5,-4.5,-16.3
05/11/2021 12:14:55.048,319099,AM1V330 @393B30,41591,5801BDFFF5FF,34.4,-6.7,-1.1
05/11/2021 12:14:55.108,319159,AM1V330 @393B30,41597,C900D9FF2300,20.1,-3.9,3.5
05/11/2021 12:14:55.138,319188,AM1V330 @393B30,41603,7C01D6FFAD00,38,-4.2,17.3
05/11/2021 12:14:55.198,319249,AM1V330 @393B30,41610,84017900B900,38.8,12.1,18.5
05/11/2021 12:14:55.258,319309,AM1V330 @393B30,41616,31002F010700,4.9,30.3,0.7
05/11/2021 12:14:55.288,319338,AM1V330 @393B30,41622,EEFFDA00DAFF,-1.8,21.8,-3.8
05/11/2021 12:14:55.348,319399,AM1V330 @393B30,41628,0C019300FBFF,26.8,14.7,-0.5
05/11/2021 12:14:55.408,319459,AM1V330 @393B30,41635,A7004A00E9FF,16.7,7.4,-2.3
05/11/2021 12:14:55.438,319489,AM1V330 @393B30,41641,0F00BBFF3800,1.5,-6.9,5.6
05/11/2021 12:14:55.495,319545,AM1V330 @393B30,41647,09FF84FF6E00,-24.7,-12.4,11
05/11/2021 12:14:55.558,319609,AM1V330 @393B30,41653,43FEB1FF3800,-44.5,-7.9,5.6
05/11/2021 12:14:55.587,319638,AM1V330 @393B30,41660,6FFE97FF0500,-40.1,-10.5,0.5
05/11/2021 12:14:55.648,319699,AM1V330 @393B30,41666,23FE15FF1700,-47.7,-23.5,2.3
05/11/2021 12:14:55.705,319756,AM1V330 @393B30,41672,E2FF62FF3700,-3,-15.8,5.5
05/11/2021 12:14:55.738,319789,AM1V330 @393B30,41678,02FFDBFFF9FF,-25.4,-3.7,-0.7
05/11/2021 12:14:55.797,319848,AM1V330 @393B30,41685,87FFB6FF7200,-12.1,-7.4,11.4
05/11/2021 12:14:55.856,319907,AM1V330 @393B30,41691,FCFFF2FF5D00,-0.4,-1.4,9.3
05/11/2021 12:14:55.887,319937,AM1V330 @393B30,41697,B8FF7900DFFF,-7.2,12.1,-3.3
05/11/2021 12:14:55.948,319999,AM1V330 @393B30,41703,A8001C000B00,16.8,2.8,1.1
05/11/2021 12:14:56.008,320059,AM1V330 @393B30,41710,5DFF7E00BCFF,-16.3,12.6,-6.8
05/11/2021 12:14:56.038,320089,AM1V330 @393B30,41716,EEFF9100A3FF,-1.8,14.5,-9.3
05/11/2021 12:14:56.097,320148,AM1V330 @393B30,41722,51FF410065FF,-17.5,6.5,-15.5
05/11/2021 12:14:56.158,320209,AM1V330 @393B30,41728,5600D6FF87FF,8.6,-4.2,-12.1
