Logged started on,05/11/2021 12:31:10
Feature,Accelerometer
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
05/11/2021 12:32:29.793,79431,AM1V330 @393B30,11488,B5FD5803B6FF,-587,856,-74
05/11/2021 12:32:29.853,79481,AM1V330 @393B30,11494,77FD8D0377FF,-649,909,-137
05/11/2021 12:32:29.883,79511,AM1V330 @393B30,11500,59FD6003CBFF,-679,864,-53
05/11/2021 12:32:29.943,79572,AM1V330 @393B30,11506,32FD8203F3FF,-718,898,-13
05/11/2021 12:32:30.033,79662,AM1V330 @393B30,11519,91FC6103F900,-879,865,249
05/11/2021 12:32:30.033,79662,AM1V330 @393B30,11513,D3FC42036F00,-813,834,111
05/11/2021 12:32:30.093,79722,AM1V330 @393B30,11525,63FD7903D501,-669,889,469
05/11/2021 12:32:30.153,79782,AM1V330 @393B30,11531,CFFD3603EA02,-561,822,746
05/11/2021 12:32:30.183,79811,AM1V330 @393B30,11538,51FD4B021703,-687,587,791
05/11/2021 12:32:30.243,79872,AM1V330 @393B30,11544,C8FC4D029A03,-824,589,922
05/11/2021 12:32:30.303,79931,AM1V330 @393B30,11550,27FDFB015A03,-729,507,858
05/11/2021 12:32:30.333,79960,AM1V330 @393B30,11556,2AFD78029003,-726,632,912
05/11/2021 12:32:30.393,80022,AM1V330 @393B30,11563,50FD7402FD02,-688,628,765
05/11/2021 12:32:30.453,80081,AM1V330 @393B30,11569,42FD57022E03,-702,599,814
05/11/2021 12:32:30.483,80111,AM1V330 @393B30,11575,2FFDAF01AC02,-721,431,684
05/11/2021 12:32:30.604,80233,AM1V330 @393B30,11581,4FFD89012503,-689,393,805
05/11/2021 12:32:30.604,80233,AM1V330 @393B30,11588,2CFECE009402,-468,206,660
05/11/2021 12:32:30.633,80261,AM1V330 @393B30,11594,DEFE9B00D701,-290,155,471
05/11/2021 12:32:30.693,80321,AM1V330 @393B30,11600,0FFF27012602,-241,295,550
05/11/2021 12:32:30.753,80382,AM1V330 @393B30,11606,47FFA3006902,-185,163,617
05/11/2021 12:32:30.783,80411,AM1V330 @393B30,11613,4AFF49000103,-182,73,769
05/11/2021 12:32:30.844,80473,AM1V330 @393B30,11619,ACFF5800E002,-84,88,736
05/11/2021 12:32:30.903,80532,AM1V330 @393B30,11625,EEFF44005B03,-18,68,859
05/11/2021 12:32:30.933,80561,AM1V330 @393B30,11631,1A000E00BA02,26,14,698
05/11/2021 12:32:30.993,80622,AM1V330 @393B30,11638,7B003F005102,123,63,593
05/11/2021 12:32:31.083,80712,AM1V330 @393B30,11644,69006B003802,105,107,568
05/11/2021 12:32:31.083,80712,AM1V330 @393B30,11650,1100A5000902,17,165,521
05/11/2021 12:32:31.144,80772,AM1V330 @393B30,11656,430014008902,67,20,649
05/11/2021 12:32:31.203,80832,AM1V330 @393B30,11663,A0FF60000C03,-96,96,780
05/11/2021 12:32:31.233,80861,AM1V330 @393B30,11669,99FFA800B403,-103,168,948
05/11/2021 12:32:31.293,80922,AM1V330 @393B30,11675,53FFAE002D04,-173,174,1069
05/11/2021 12:32:31.353,80982,AM1V330 @393B30,11681,64FF8A00B504,-156,138,1205
05/11/2021 12:32:31.383,81011,AM1V330 @393B30,11688,99FFB8002606,-103,184,1574
05/11/2021 12:32:31.444,81072,AM1V330 @393B30,11694,53FF67007F06,-173,103,1663
05/11/2021 12:32:31.503,81131,AM1V330 @393B30,11700,44FFE5004307,-188,229,1859
05/11/2021 12:32:31.533,81161,AM1V330 @393B30,11706,3DFFB9006E07,-195,185,1902
05/11/2021 12:32:31.593,81221,AM1V330 @393B30,11713,32FF8C001907,-206,140,1817
05/11/2021 12:32:31.654,81282,AM1V330 @393B30,11719,69FF76008106,-151,118,1665
05/11/2021 12:32:31.683,81311,AM1V330 @393B30,11725,C6FF8A00A904,-58,138,1193
05/11/2021 12:32:31.742,81370,AM1V330 @393B30,11731,C3FFB5009E03,-61,181,926
05/11/2021 12:32:31.803,81432,AM1V330 @393B30,11738,2D009900CD02,45,153,717
05/11/2021 12:32:31.833,81461,AM1V330 @393B30,11744,4400D8005402,68,216,596
05/11/2021 12:32:31.893,81521,AM1V330 @393B30,11750,590077008E02,89,119,654
05/11/2021 12:32:31.953,81581,AM1V330 @393B30,11756,41003300B402,65,51,692
05/11/2021 12:32:31.983,81611,AM1V330 @393B30,11763,1D0033004502,29,51,581
05/11/2021 12:32:32.043,81671,AM1V330 @393B30,11769,390026006C02,57,38,620
05/11/2021 12:32:32.102,81730,AM1V330 @393B30,11775,7A001E005302,122,30,595
05/11/2021 12:32:32.133,81761,AM1V330 @393B30,11781,8F0015002F02,143,21,559
05/11/2021 12:32:32.193,81821,AM1V330 @393B30,11788,51003C00F501,81,60,501
05/11/2021 12:32:32.254,81882,AM1V330 @393B30,11794,0B003E00F001,11,62,496
05/11/2021 12:32:32.283,81910,AM1V330 @393B30,11800,28000E00A602,40,14,678
05/11/2021 12:32:32.343,81972,AM1V330 @393B30,11806,270016001603,39,22,790
05/11/2021 12:32:32.403,82032,AM1V330 @393B30,11813,1A006A003404,26,106,1076
05/11/2021 12:32:32.433,82061,AM1V330 @393B30,11819,D7FF68004204,-41,104,1090
05/11/2021 12:32:32.495,82124,AM1V330 @393B30,11825,DDFF95001205,-35,149,1298
05/11/2021 12:32:32.554,82182,AM1V330 @393B30,11831,9EFFFEFF9A05,-98,-2,1434
05/11/2021 12:32:32.584,82212,AM1V330 @393B30,11838,96FF64004A06,-106,100,1610
05/11/2021 12:32:32.645,82274,AM1V330 @393B30,11844,B0FF7600A106,-80,118,1697
05/11/2021 12:32:32.705,82333,AM1V330 @393B30,11850,83FF9D00CB07,-125,157,1995
05/11/2021 12:32:32.734,82362,AM1V330 @393B30,11856,5EFF0A00C307,-162,10,1987
05/11/2021 12:32:32.795,82424,AM1V330 @393B30,11863,B7FFC7008D06,-73,199,1677
05/11/2021 12:32:32.854,82482,AM1V330 @393B30,11869,85FFAF002E05,-123,175,1326
05/11/2021 12:32:32.885,82513,AM1V330 @393B30,11875,0600B8001D03,6,184,797
05/11/2021 12:32:32.945,82574,AM1V330 @393B30,11881,53001B017402,83,283,628
05/11/2021 12:32:33.005,82633,AM1V330 @393B30,11888,D5FF62006302,-43,98,611
05/11/2021 12:32:33.034,82662,AM1V330 @393B30,11894,28005200CC02,40,82,716
05/11/2021 12:32:33.094,82724,AM1V330 @393B30,11900,33008900C702,51,137,711
05/11/2021 12:32:33.183,82811,AM1V330 @393B30,11906,1300B7FF7402,19,-73,628
05/11/2021 12:32:33.203,82830,AM1V330 @393B30,11913,650015007802,101,21,632
05/11/2021 12:32:33.245,82873,AM1V330 @393B30,11919,4D003D002502,77,61,549
05/11/2021 12:32:33.305,82933,AM1V330 @393B30,11925,5E001700A601,94,23,422
05/11/2021 12:32:33.334,82962,AM1V330 @393B30,11931,570065008A01,87,101,394
05/11/2021 12:32:33.393,83022,AM1V330 @393B30,11938,1A0066008D01,26,102,397
05/11/2021 12:32:33.453,83082,AM1V330 @393B30,11944,3000A6FF9E02,48,-90,670
05/11/2021 12:32:33.483,83111,AM1V330 @393B30,11950,0A0035001A04,10,53,1050
05/11/2021 12:32:33.543,83172,AM1V330 @393B30,11956,94FF43004D04,-108,67,1101
05/11/2021 12:32:33.604,83232,AM1V330 @393B30,11963,1700F9001205,23,249,1298
05/11/2021 12:32:33.633,83261,AM1V330 @393B30,11969,8BFF29007605,-117,41,1398
05/11/2021 12:32:33.693,83321,AM1V330 @393B30,11975,D7FF7700D005,-41,119,1488
05/11/2021 12:32:33.755,83383,AM1V330 @393B30,11981,FEFFE9001906,-2,233,1561
05/11/2021 12:32:33.784,83412,AM1V330 @393B30,11988,9AFF8D00A006,-102,141,1696
05/11/2021 12:32:33.843,83472,AM1V330 @393B30,11994,67FFF500C107,-153,245,1985
05/11/2021 12:32:33.902,83531,AM1V330 @393B30,12000,77FF8D008A07,-137,141,1930
05/11/2021 12:32:33.935,83563,AM1V330 @393B30,12006,8BFF5800A806,-117,88,1704
05/11/2021 12:32:33.994,83622,AM1V330 @393B30,12013,C6FFD500D804,-58,213,1240
05/11/2021 12:32:34.053,83682,AM1V330 @393B30,12019,D5FFA900D403,-43,169,980
05/11/2021 12:32:34.085,83713,AM1V330 @393B30,12025,D5FF99009A02,-43,153,666
05/11/2021 12:32:34.144,83772,AM1V330 @393B30,12031,0200B5000A02,2,181,522
05/11/2021 12:32:34.205,83833,AM1V330 @393B30,12038,F0FF13000B02,-16,19,523
05/11/2021 12:32:34.235,83863,AM1V330 @393B30,12044,EBFFDCFF5E02,-21,-36,606
05/11/2021 12:32:34.295,83923,AM1V330 @393B30,12050,220097FF6502,34,-105,613
05/11/2021 12:32:34.353,83981,AM1V330 @393B30,12056,590003006E02,89,3,622
05/11/2021 12:32:34.414,84042,AM1V330 @393B30,12063,9F00F8FF2902,159,-8,553
05/11/2021 12:32:34.446,84074,AM1V330 @393B30,12069,BB002700C201,187,39,450
05/11/2021 12:32:34.504,84133,AM1V330 @393B30,12075,43007A00EA01,67,122,490
