Logged started on,05/11/2021 12:09:35
Feature,Accelerometer
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
05/11/2021 12:14:24.867,288926,AM1V330 @393B30,37816,A5FD3402B103,-603,564,945
05/11/2021 12:14:24.897,288948,AM1V330 @393B30,37822,8DFD36020903,-627,566,777
05/11/2021 12:14:24.957,289008,AM1V330 @393B30,37828,26FD0E030703,-730,782,775
05/11/2021 12:14:25.018,289069,AM1V330 @393B30,37835,A2FDCA025603,-606,714,854
05/11/2021 12:14:25.047,289098,AM1V330 @393B30,37841,0AFEB702FB02,-502,695,763
05/11/2021 12:14:25.107,289158,AM1V330 @393B30,37847,45FE1D03C502,-443,797,709
05/11/2021 12:14:25.167,289218,AM1V330 @393B30,37853,06FF1E036E03,-250,798,878
05/11/2021 12:14:25.197,289248,AM1V330 @393B30,37860,03FF7702B302,-253,631,691
05/11/2021 12:14:25.258,289308,AM1V330 @393B30,37866,0700D8017303,7,472,883
05/11/2021 12:14:25.317,289367,AM1V330 @393B30,37872,C1FF4001D102,-63,320,721
05/11/2021 12:14:25.348,289398,AM1V330 @393B30,37878,87FF03010203,-121,259,770
05/11/2021 12:14:25.408,289459,AM1V330 @393B30,37885,74FFB2003A03,-140,178,826
05/11/2021 12:14:25.468,289519,AM1V330 @393B30,37891,87FF3C000703,-121,60,775
05/11/2021 12:14:25.495,289546,AM1V330 @393B30,37897,9CFF1700B902,-100,23,697
05/11/2021 12:14:25.557,289608,AM1V330 @393B30,37903,A6FFC6FF9A02,-90,-58,666
05/11/2021 12:14:25.618,289669,AM1V330 @393B30,37910,D6FF87003E03,-42,135,830
05/11/2021 12:14:25.647,289698,AM1V330 @393B30,37916,12FFF4FF1C04,-238,-12,1052
05/11/2021 12:14:25.705,289756,AM1V330 @393B30,37922,33FF85FEE603,-205,-379,998
05/11/2021 12:14:25.768,289818,AM1V330 @393B30,37928,BAFF37FF0B04,-70,-201,1035
05/11/2021 12:14:25.798,289848,AM1V330 @393B30,37935,FDFF30FF7403,-3,-208,884
05/11/2021 12:14:25.858,289908,AM1V330 @393B30,37941,2B00BFFF0C03,43,-65,780
05/11/2021 12:14:25.915,289966,AM1V330 @393B30,37947,17002F009E02,23,47,670
05/11/2021 12:14:25.948,289998,AM1V330 @393B30,37953,BDFF2400C802,-67,36,712
05/11/2021 12:14:26.008,290059,AM1V330 @393B30,37960,CCFF1500C202,-52,21,706
05/11/2021 12:14:26.068,290119,AM1V330 @393B30,37966,010018005503,1,24,853
05/11/2021 12:14:26.097,290148,AM1V330 @393B30,37972,BEFF4D00EF03,-66,77,1007
05/11/2021 12:14:26.158,290208,AM1V330 @393B30,37978,A2FF0300C704,-94,3,1223
