Logged started on,05/11/2021 12:09:35
Feature,Gyroscope
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
05/11/2021 12:13:19.317,223379,AM1V330 @393B30,29622,D800F5FF2EFF,21.6,-1.1,-21
05/11/2021 12:13:19.345,223396,AM1V330 @393B30,29628,ACFFCFFFB3FF,-8.4,-4.9,-7.7
05/11/2021 12:13:19.406,223457,AM1V330 @393B30,29635,E900C8FF3FFF,23.3,-5.6,-19.3
05/11/2021 12:13:19.467,223518,AM1V330 @393B30,29641,1F00C3FF1CFF,3.1,-6.1,-22.8
05/11/2021 12:13:19.497,223547,AM1V330 @393B30,29647,5E00B6FF58FF,9.4,-7.4,-16.8
05/11/2021 12:13:19.557,223608,AM1V330 @393B30,29653,80FFBAFF17FF,-12.8,-7,-23.3
05/11/2021 12:13:19.617,223668,AM1V330 @393B30,29660,89FFB0FFEBFE,-11.9,-8,-27.7
05/11/2021 12:13:19.644,223694,AM1V330 @393B30,29666,B3FF79FFB7FE,-7.7,-13.5,-32.9
05/11/2021 12:13:19.707,223757,AM1V330 @393B30,29672,DFFEA8FF8BFE,-28.9,-8.8,-37.3
05/11/2021 12:13:19.766,223818,AM1V330 @393B30,29678,35FEBAFFF6FD,-45.9,-7,-52.2
05/11/2021 12:13:19.797,223847,AM1V330 @393B30,29685,D0FEBDFF86FD,-30.4,-6.7,-63.4
05/11/2021 12:13:19.855,223906,AM1V330 @393B30,29691,7B0080FF9BFD,12.3,-12.8,-61.3
05/11/2021 12:13:19.917,223968,AM1V330 @393B30,29697,710269FE08FE,62.5,-40.7,-50.4
05/11/2021 12:13:19.946,223996,AM1V330 @393B30,29703,BB0133FF62FF,44.3,-20.5,-15.8
05/11/2021 12:13:20.006,224057,AM1V330 @393B30,29710,23002200BA00,3.5,3.4,18.6
05/11/2021 12:13:20.066,224117,AM1V330 @393B30,29716,58000702F0FF,8.8,51.9,-1.6
05/11/2021 12:13:20.097,224148,AM1V330 @393B30,29722,F801640439FE,50.4,112.4,-45.5
05/11/2021 12:13:20.157,224208,AM1V330 @393B30,29728,BD033B08DBFC,95.7,210.7,-80.5
05/11/2021 12:13:20.217,224268,AM1V330 @393B30,29735,0400A30A42FA,0.4,272.3,-147
05/11/2021 12:13:20.245,224296,AM1V330 @393B30,29741,5EFDB909D3F9,-67.4,248.9,-158.1
05/11/2021 12:13:20.306,224357,AM1V330 @393B30,29747,66FB40052EFC,-117.8,134.4,-97.8
05/11/2021 12:13:20.364,224415,AM1V330 @393B30,29753,09FE3E02CAFE,-50.3,57.4,-31
05/11/2021 12:13:20.397,224447,AM1V330 @393B30,29760,ECFF0E014F00,-2,27,7.9
05/11/2021 12:13:20.455,224506,AM1V330 @393B30,29766,7200BB005E00,11.4,18.7,9.4
05/11/2021 12:13:20.517,224568,AM1V330 @393B30,29772,98FFD3005DFF,-10.4,21.1,-16.3
05/11/2021 12:13:20.547,224597,AM1V330 @393B30,29778,ABFD43002BFE,-59.7,6.7,-46.9
05/11/2021 12:13:20.607,224657,AM1V330 @393B30,29785,47FE3FFE2AFE,-44.1,-44.9,-47
05/11/2021 12:13:20.667,224718,AM1V330 @393B30,29791,3CFF63FDC5FF,-19.6,-66.9,-5.9
05/11/2021 12:13:20.697,224748,AM1V330 @393B30,29797,3B0081FD5702,5.9,-63.9,59.9
05/11/2021 12:13:20.756,224807,AM1V330 @393B30,29803,74FE71FE7F03,-39.6,-39.9,89.5
05/11/2021 12:13:20.817,224868,AM1V330 @393B30,29810,DEFCD1FD3E03,-80.2,-55.9,83
05/11/2021 12:13:20.847,224897,AM1V330 @393B30,29816,B6FC4EFDB502,-84.2,-69,69.3
05/11/2021 12:13:20.907,224958,AM1V330 @393B30,29822,B5FAD3FC5E02,-135.5,-81.3,60.6
05/11/2021 12:13:20.965,225016,AM1V330 @393B30,29828,7CF927FCDC01,-166.8,-98.5,47.6
05/11/2021 12:13:20.996,225047,AM1V330 @393B30,29835,30FB6CFBF101,-123.2,-117.2,49.7
05/11/2021 12:13:21.057,225107,AM1V330 @393B30,29841,BCFBF1FAC201,-109.2,-129.5,45
05/11/2021 12:13:21.117,225168,AM1V330 @393B30,29847,D4FBCEFAB701,-106.8,-133,43.9
05/11/2021 12:13:21.147,225197,AM1V330 @393B30,29853,93FC0CFAAB01,-87.7,-152.4,42.7
05/11/2021 12:13:21.237,225288,AM1V330 @393B30,29860,57FE90FAE601,-42.5,-139.2,48.6
05/11/2021 12:13:21.266,225318,AM1V330 @393B30,29866,BEFD4FFB6401,-57.8,-120.1,35.6
05/11/2021 12:13:21.296,225347,AM1V330 @393B30,29872,55FE0CFC2101,-42.7,-101.2,28.9
05/11/2021 12:13:21.357,225408,AM1V330 @393B30,29878,64FE6CFD3C00,-41.2,-66,6
05/11/2021 12:13:21.417,225468,AM1V330 @393B30,29885,44FD88FE99FE,-70,-37.6,-35.9
05/11/2021 12:13:21.447,225497,AM1V330 @393B30,29891,16022CFE0200,53.4,-46.8,0.2
05/11/2021 12:13:21.506,225556,AM1V330 @393B30,29897,300112FF3300,30.4,-23.8,5.1
05/11/2021 12:13:21.565,225617,AM1V330 @393B30,29903,5EFF96FF3F00,-16.2,-10.6,6.3
05/11/2021 12:13:21.596,225646,AM1V330 @393B30,29910,8DFF74FFAC00,-11.5,-14,17.2
05/11/2021 12:13:21.655,225705,AM1V330 @393B30,29916,3F0116FFCC00,31.9,-23.4,20.4
05/11/2021 12:13:21.716,225767,AM1V330 @393B30,29922,5B0191FF8100,34.7,-11.1,12.9
05/11/2021 12:13:21.745,225796,AM1V330 @393B30,29928,000087FF6000,0,-12.1,9.6
05/11/2021 12:13:21.805,225856,AM1V330 @393B30,29935,8EFFB8FF1400,-11.4,-7.2,2
05/11/2021 12:13:21.865,225916,AM1V330 @393B30,29941,9FFE5100B4FF,-35.3,8.1,-7.6
05/11/2021 12:13:21.895,225946,AM1V330 @393B30,29947,5DFFF7FF4300,-16.3,-0.9,6.7
05/11/2021 12:13:21.955,226006,AM1V330 @393B30,29953,100001008C00,1.6,0.1,14
05/11/2021 12:13:22.016,226067,AM1V330 @393B30,29960,15FE8BFF5500,-49.1,-11.7,8.5
05/11/2021 12:13:22.045,226096,AM1V330 @393B30,29966,9CFF00FF4300,-10,-25.6,6.7
05/11/2021 12:13:22.105,226156,AM1V330 @393B30,29972,BD0020FF2300,18.9,-22.4,3.5
05/11/2021 12:13:22.165,226216,AM1V330 @393B30,29978,A7FF77FF2E00,-8.9,-13.7,4.6
05/11/2021 12:13:22.195,226245,AM1V330 @393B30,29985,C7FFAFFF3100,-5.7,-8.1,4.9
05/11/2021 12:13:22.255,226306,AM1V330 @393B30,29991,F4FFAC000000,-1.2,17.2,0
05/11/2021 12:13:22.315,226366,AM1V330 @393B30,29997,CBFF19002700,-5.3,2.5,3.9
05/11/2021 12:13:22.345,226396,AM1V330 @393B30,30003,C2FF1F001400,-6.2,3.1,2
05/11/2021 12:13:22.405,226455,AM1V330 @393B30,30010,0F003100DEFF,1.5,4.9,-3.4
05/11/2021 12:13:22.467,226518,AM1V330 @393B30,30016,A3FF110080FF,-9.3,1.7,-12.8
05/11/2021 12:13:22.496,226546,AM1V330 @393B30,30022,840082FFA7FF,13.2,-12.6,-8.9
05/11/2021 12:13:22.557,226608,AM1V330 @393B30,30028,19020CFF5600,53.7,-24.4,8.6
05/11/2021 12:13:22.614,226665,AM1V330 @393B30,30035,9B00C1FFEDFF,15.5,-6.3,-1.9
05/11/2021 12:13:22.647,226697,AM1V330 @393B30,30041,1A015A004A00,28.2,9,7.4
05/11/2021 12:13:22.705,226756,AM1V330 @393B30,30047,C4FF06015100,-6,26.2,8.1
05/11/2021 12:13:22.767,226818,AM1V330 @393B30,30053,35FF74001F00,-20.3,11.6,3.1
05/11/2021 12:13:22.797,226847,AM1V330 @393B30,30060,AB002E003B00,17.1,4.6,5.9
05/11/2021 12:13:22.857,226908,AM1V330 @393B30,30066,9E00B8FFFDFF,15.8,-7.2,-0.3
05/11/2021 12:13:22.916,226967,AM1V330 @393B30,30072,0301C4FF1A00,25.9,-6,2.6
05/11/2021 12:13:22.946,226997,AM1V330 @393B30,30078,1D01D2FF5800,28.5,-4.6,8.8
05/11/2021 12:13:23.007,227058,AM1V330 @393B30,30085,010015002E00,0.1,2.1,4.6
05/11/2021 12:13:23.067,227118,AM1V330 @393B30,30091,630043002C00,9.9,6.7,4.4
05/11/2021 12:13:23.097,227147,AM1V330 @393B30,30097,DFFED2FFF7FF,-28.9,-4.6,-0.9
05/11/2021 12:13:23.156,227207,AM1V330 @393B30,30103,4FFFC6FFF7FF,-17.7,-5.8,-0.9
05/11/2021 12:13:23.215,227267,AM1V330 @393B30,30110,B900EDFF97FF,18.5,-1.9,-10.5
05/11/2021 12:13:23.277,227328,AM1V330 @393B30,30116,F9FF2000E4FF,-0.7,3.2,-2.8
05/11/2021 12:13:23.306,227357,AM1V330 @393B30,30122,B0FEA000D9FF,-33.6,16,-3.9
05/11/2021 12:13:23.367,227418,AM1V330 @393B30,30128,4D004000C3FF,7.7,6.4,-6.1
05/11/2021 12:13:23.397,227447,AM1V330 @393B30,30135,90000400D3FF,14.4,0.4,-4.5
05/11/2021 12:13:23.457,227508,AM1V330 @393B30,30141,ADFE17006AFF,-33.9,2.3,-15
05/11/2021 12:13:23.517,227568,AM1V330 @393B30,30147,AA003A0070FF,17,5.8,-14.4
05/11/2021 12:13:23.545,227595,AM1V330 @393B30,30153,B900100092FF,18.5,1.6,-11
05/11/2021 12:13:23.607,227658,AM1V330 @393B30,30160,A5FEFCFFE5FF,-34.7,-0.4,-2.7
05/11/2021 12:13:23.667,227718,AM1V330 @393B30,30166,C8FFACFF3F00,-5.6,-8.4,6.3
05/11/2021 12:13:23.698,227748,AM1V330 @393B30,30172,EDFFC9FFBFFF,-1.9,-5.5,-6.5
05/11/2021 12:13:23.755,227806,AM1V330 @393B30,30178,B600C5FF0D00,18.2,-5.9,1.3
05/11/2021 12:13:23.817,227868,AM1V330 @393B30,30185,6400B8FF0200,10,-7.2,0.2
05/11/2021 12:13:23.847,227897,AM1V330 @393B30,30191,1C0180FF5200,28.4,-12.8,8.2
05/11/2021 12:13:23.907,227958,AM1V330 @393B30,30197,CB004EFF5D00,20.3,-17.8,9.3
05/11/2021 12:13:23.967,228018,AM1V330 @393B30,30203,1E0179FF8400,28.6,-13.5,13.2
05/11/2021 12:13:23.997,228047,AM1V330 @393B30,30210,42FF29002400,-19,4.1,3.6
05/11/2021 12:13:24.057,228108,AM1V330 @393B30,30216,A1FF63FF3F00,-9.5,-15.7,6.3
05/11/2021 12:13:24.117,228168,AM1V330 @393B30,30222,E90025FF5C00,23.3,-21.9,9.2
05/11/2021 12:13:24.147,228197,AM1V330 @393B30,30228,650177FF5F00,35.7,-13.7,9.5
05/11/2021 12:13:24.207,228258,AM1V330 @393B30,30235,A6000C003A00,16.6,1.2,5.8
05/11/2021 12:13:24.266,228317,AM1V330 @393B30,30241,8BFF8D000E00,-11.7,14.1,1.4
05/11/2021 12:13:24.297,228348,AM1V330 @393B30,30247,FCFE8E00CFFF,-26,14.2,-4.9
05/11/2021 12:13:24.357,228408,AM1V330 @393B30,30253,F0FE7900F2FF,-27.2,12.1,-1.4
05/11/2021 12:13:24.417,228468,AM1V330 @393B30,30260,1200A100ECFF,1.8,16.1,-2
05/11/2021 12:13:24.445,228496,AM1V330 @393B30,30266,74FED1006BFF,-39.6,20.9,-14.9
05/11/2021 12:13:24.507,228558,AM1V330 @393B30,30272,B3002A001200,17.9,4.2,1.8
05/11/2021 12:13:24.565,228616,AM1V330 @393B30,30278,1500DD00B4FF,2.1,22.1,-7.6
05/11/2021 12:13:24.597,228648,AM1V330 @393B30,30285,0C003500F7FF,1.2,5.3,-0.9
05/11/2021 12:13:24.656,228707,AM1V330 @393B30,30291,D3FF53008AFF,-4.5,8.3,-11.8
05/11/2021 12:13:24.717,228768,AM1V330 @393B30,30297,4F001500A6FF,7.9,2.1,-9
05/11/2021 12:13:24.747,228797,AM1V330 @393B30,30303,CFFFDDFF9EFF,-4.9,-3.5,-9.8
05/11/2021 12:13:24.807,228858,AM1V330 @393B30,30310,1800B4FFDCFF,2.4,-7.6,-3.6
05/11/2021 12:13:24.867,228919,AM1V330 @393B30,30316,8AFFFCFFC7FF,-11.8,-0.4,-5.7
05/11/2021 12:13:24.897,228947,AM1V330 @393B30,30322,8DFF54FFF7FF,-11.5,-17.2,-0.9
