Logged started on,28/11/2021 11:33:17
Feature,Magnetometer
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
28/11/2021 11:35:54.013,156190,AM1V330 @393B30,21414,57FD8E02BBFF,-681,654,-69
28/11/2021 11:35:54.074,156240,AM1V330 @393B30,21421,4BFD8502CEFF,-693,645,-50
28/11/2021 11:35:54.133,156300,AM1V330 @393B30,21427,2FFD7A021300,-721,634,19
28/11/2021 11:35:54.164,156330,AM1V330 @393B30,21433,17FD74023400,-745,628,52
28/11/2021 11:35:54.224,156391,AM1V330 @393B30,21439,15FD74024F00,-747,628,79
28/11/2021 11:35:54.284,156450,AM1V330 @393B30,21446,11FD68025D00,-751,616,93
28/11/2021 11:35:54.313,156479,AM1V330 @393B30,21452,09FD6B027300,-759,619,115
28/11/2021 11:35:54.374,156540,AM1V330 @393B30,21458,00FD61028200,-768,609,130
28/11/2021 11:35:54.434,156600,AM1V330 @393B30,21464,02FD46028200,-766,582,130
28/11/2021 11:35:54.463,156629,AM1V330 @393B30,21471,F9FC59028100,-775,601,129
28/11/2021 11:35:54.524,156691,AM1V330 @393B30,21477,05FD4A029900,-763,586,153
28/11/2021 11:35:54.584,156750,AM1V330 @393B30,21483,EBFC1D02B200,-789,541,178
28/11/2021 11:35:54.613,156779,AM1V330 @393B30,21489,E7FCEA01DC00,-793,490,220
28/11/2021 11:35:54.673,156839,AM1V330 @393B30,21496,E4FCA1010201,-796,417,258
28/11/2021 11:35:54.733,156899,AM1V330 @393B30,21502,EDFC4B011201,-787,331,274
28/11/2021 11:35:54.763,156929,AM1V330 @393B30,21508,09FDE500F700,-759,229,247
28/11/2021 11:35:54.823,156990,AM1V330 @393B30,21514,20FD9100B200,-736,145,178
28/11/2021 11:35:54.883,157049,AM1V330 @393B30,21521,38FD60006900,-712,96,105
28/11/2021 11:35:54.913,157079,AM1V330 @393B30,21527,57FD48001000,-681,72,16
28/11/2021 11:35:54.974,157140,AM1V330 @393B30,21533,5FFD4800D9FF,-673,72,-39
28/11/2021 11:35:55.034,157200,AM1V330 @393B30,21539,66FD5200E2FF,-666,82,-30
28/11/2021 11:35:55.063,157229,AM1V330 @393B30,21546,56FD4B000D00,-682,75,13
28/11/2021 11:35:55.124,157291,AM1V330 @393B30,21552,45FD45005400,-699,69,84
28/11/2021 11:35:55.184,157350,AM1V330 @393B30,21558,32FD6F00C300,-718,111,195
28/11/2021 11:35:55.213,157379,AM1V330 @393B30,21564,18FDD9000301,-744,217,259
28/11/2021 11:35:55.273,157440,AM1V330 @393B30,21571,F3FC2C011101,-781,300,273
28/11/2021 11:35:55.334,157500,AM1V330 @393B30,21577,DCFC8401EE00,-804,388,238
28/11/2021 11:35:55.363,157529,AM1V330 @393B30,21583,CFFCC601C000,-817,454,192
28/11/2021 11:35:55.424,157591,AM1V330 @393B30,21589,DEFC10029600,-802,528,150
28/11/2021 11:35:55.484,157650,AM1V330 @393B30,21596,E8FC2C026C00,-792,556,108
28/11/2021 11:35:55.513,157679,AM1V330 @393B30,21602,E7FC35026100,-793,565,97
28/11/2021 11:35:55.574,157740,AM1V330 @393B30,21608,E1FC23029000,-799,547,144
28/11/2021 11:35:55.634,157800,AM1V330 @393B30,21614,DEFCFB01C900,-802,507,201
28/11/2021 11:35:55.663,157829,AM1V330 @393B30,21621,E8FCB4010601,-792,436,262
28/11/2021 11:35:55.724,157890,AM1V330 @393B30,21627,E8FC60010F01,-792,352,271
28/11/2021 11:35:55.784,157950,AM1V330 @393B30,21633,0BFDF6001101,-757,246,273
28/11/2021 11:35:55.814,157980,AM1V330 @393B30,21639,1EFDA800D900,-738,168,217
28/11/2021 11:35:55.873,158040,AM1V330 @393B30,21646,45FD6100A800,-699,97,168
28/11/2021 11:35:55.934,158100,AM1V330 @393B30,21652,59FD2D004600,-679,45,70
28/11/2021 11:35:55.963,158129,AM1V330 @393B30,21658,7DFD2D000700,-643,45,7
28/11/2021 11:35:56.024,158191,AM1V330 @393B30,21664,77FD28000F00,-649,40,15
28/11/2021 11:35:56.085,158252,AM1V330 @393B30,21671,63FD34002700,-669,52,39
28/11/2021 11:35:56.113,158279,AM1V330 @393B30,21677,42FD4B006700,-702,75,103
28/11/2021 11:35:56.174,158340,AM1V330 @393B30,21683,1BFD8500C100,-741,133,193
28/11/2021 11:35:56.234,158400,AM1V330 @393B30,21689,03FDE800F600,-765,232,246
28/11/2021 11:35:56.263,158429,AM1V330 @393B30,21696,E4FC4B01F600,-796,331,246
28/11/2021 11:35:56.324,158490,AM1V330 @393B30,21702,CAFCA501CF00,-822,421,207
28/11/2021 11:35:56.383,158549,AM1V330 @393B30,21708,C6FCED019700,-826,493,151
28/11/2021 11:35:56.414,158580,AM1V330 @393B30,21714,D0FC1F028400,-816,543,132
28/11/2021 11:35:56.474,158640,AM1V330 @393B30,21721,E5FC32023000,-795,562,48
28/11/2021 11:35:56.534,158700,AM1V330 @393B30,21727,EDFC2F022D00,-787,559,45
28/11/2021 11:35:56.563,158729,AM1V330 @393B30,21733,EAFC2C025800,-790,556,88
28/11/2021 11:35:56.624,158791,AM1V330 @393B30,21739,D8FC0E029900,-808,526,153
28/11/2021 11:35:56.684,158850,AM1V330 @393B30,21746,D3FCD501EE00,-813,469,238
28/11/2021 11:35:56.713,158879,AM1V330 @393B30,21752,E7FC7A010601,-793,378,262
28/11/2021 11:35:56.774,158940,AM1V330 @393B30,21758,FFFC1D011401,-769,285,276
28/11/2021 11:35:56.834,159000,AM1V330 @393B30,21764,2DFDAC000501,-723,172,261
28/11/2021 11:35:56.863,159029,AM1V330 @393B30,21771,41FD6900C000,-703,105,192
28/11/2021 11:35:56.924,159091,AM1V330 @393B30,21777,3FFD4B004600,-705,75,70
28/11/2021 11:35:56.984,159150,AM1V330 @393B30,21783,4EFD3F002100,-690,63,33
28/11/2021 11:35:57.013,159179,AM1V330 @393B30,21789,4EFD48001900,-690,72,25
28/11/2021 11:35:57.074,159241,AM1V330 @393B30,21796,44FD51004B00,-700,81,75
28/11/2021 11:35:57.134,159300,AM1V330 @393B30,21802,32FD67008400,-718,103,132
28/11/2021 11:35:57.163,159329,AM1V330 @393B30,21808,23FD9A00BE00,-733,154,190
28/11/2021 11:35:57.254,159420,AM1V330 @393B30,21814,14FDD900FF00,-748,217,255
28/11/2021 11:35:57.283,159449,AM1V330 @393B30,21821,EDFC4B010B01,-787,331,267
28/11/2021 11:35:57.313,159479,AM1V330 @393B30,21827,D6FC9C01F700,-810,412,247
28/11/2021 11:35:57.374,159540,AM1V330 @393B30,21833,D9FCE401CD00,-807,484,205
28/11/2021 11:35:57.434,159601,AM1V330 @393B30,21839,D8FC14029400,-808,532,148
28/11/2021 11:35:57.463,159629,AM1V330 @393B30,21846,EAFC2F026400,-790,559,100
28/11/2021 11:35:57.523,159690,AM1V330 @393B30,21852,EAFC3B026100,-790,571,97
28/11/2021 11:35:57.584,159750,AM1V330 @393B30,21858,DFFC2B028B00,-801,555,139
28/11/2021 11:35:57.613,159779,AM1V330 @393B30,21864,DEFCF201D000,-802,498,208
28/11/2021 11:35:57.673,159840,AM1V330 @393B30,21871,E4FCA701F900,-796,423,249
28/11/2021 11:35:57.733,159900,AM1V330 @393B30,21877,DCFC4B010501,-804,331,261
28/11/2021 11:35:57.764,159930,AM1V330 @393B30,21883,06FDF000F700,-762,240,247
28/11/2021 11:35:57.824,159991,AM1V330 @393B30,21889,23FD9A00BE00,-733,154,190
28/11/2021 11:35:57.884,160051,AM1V330 @393B30,21896,33FD66008B00,-717,102,139
28/11/2021 11:35:57.913,160079,AM1V330 @393B30,21902,53FD46003700,-685,70,55
28/11/2021 11:35:57.974,160140,AM1V330 @393B30,21908,51FD4C001C00,-687,76,28
28/11/2021 11:35:58.034,160200,AM1V330 @393B30,21914,53FD4E003C00,-685,78,60
28/11/2021 11:35:58.063,160229,AM1V330 @393B30,21921,3EFD5D006300,-706,93,99
28/11/2021 11:35:58.123,160290,AM1V330 @393B30,21927,1AFD8700AE00,-742,135,174
28/11/2021 11:35:58.184,160350,AM1V330 @393B30,21933,0EFDCD00F900,-754,205,249
28/11/2021 11:35:58.213,160379,AM1V330 @393B30,21939,FAFC1B010901,-774,283,265
28/11/2021 11:35:58.274,160440,AM1V330 @393B30,21946,DFFC7B01F000,-801,379,240
28/11/2021 11:35:58.333,160500,AM1V330 @393B30,21952,CFFCCF01CA00,-817,463,202
28/11/2021 11:35:58.364,160530,AM1V330 @393B30,21958,D3FC10028A00,-813,528,138
28/11/2021 11:35:58.424,160591,AM1V330 @393B30,21964,EBFC2F024800,-789,559,72
28/11/2021 11:35:58.484,160650,AM1V330 @393B30,21971,EBFC40022A00,-789,576,42
28/11/2021 11:35:58.513,160679,AM1V330 @393B30,21977,F9FC44022D00,-775,580,45
28/11/2021 11:35:58.574,160740,AM1V330 @393B30,21983,E8FC20026100,-792,544,97
28/11/2021 11:35:58.633,160800,AM1V330 @393B30,21989,D2FCF501B700,-814,501,183
28/11/2021 11:35:58.664,160830,AM1V330 @393B30,21996,D0FCAB01E500,-816,427,229
28/11/2021 11:35:58.724,160891,AM1V330 @393B30,22002,E5FC4A010801,-795,330,264
28/11/2021 11:35:58.784,160950,AM1V330 @393B30,22008,08FDE400EA00,-760,228,234
28/11/2021 11:35:58.813,160979,AM1V330 @393B30,22014,12FD9F00AC00,-750,159,172
28/11/2021 11:35:58.874,161040,AM1V330 @393B30,22021,33FD66007000,-717,102,112
28/11/2021 11:35:58.934,161100,AM1V330 @393B30,22027,39FD55002200,-711,85,34
28/11/2021 11:35:58.963,161129,AM1V330 @393B30,22033,44FD5A000900,-700,90,9
28/11/2021 11:35:59.024,161191,AM1V330 @393B30,22039,3FFD66002B00,-705,102,43
28/11/2021 11:35:59.083,161249,AM1V330 @393B30,22046,35FD69004C00,-715,105,76
28/11/2021 11:35:59.113,161279,AM1V330 @393B30,22052,1AFD8E009700,-742,142,151
28/11/2021 11:35:59.174,161340,AM1V330 @393B30,22058,09FDD000EB00,-759,208,235
28/11/2021 11:35:59.234,161401,AM1V330 @393B30,22064,EAFC2001FC00,-790,288,252
28/11/2021 11:35:59.263,161430,AM1V330 @393B30,22071,D5FC8601F100,-811,390,241
28/11/2021 11:35:59.324,161491,AM1V330 @393B30,22077,CCFCCB01CA00,-820,459,202
28/11/2021 11:35:59.384,161551,AM1V330 @393B30,22083,D5FC05028A00,-811,517,138
28/11/2021 11:35:59.413,161579,AM1V330 @393B30,22089,EEFC38025100,-786,568,81
28/11/2021 11:35:59.474,161640,AM1V330 @393B30,22096,F7FC40023600,-777,576,54
28/11/2021 11:35:59.534,161700,AM1V330 @393B30,22102,E8FC41024000,-792,577,64
28/11/2021 11:35:59.563,161729,AM1V330 @393B30,22108,DEFC32027800,-802,562,120
28/11/2021 11:35:59.624,161791,AM1V330 @393B30,22114,DCFCF801CD00,-804,504,205
28/11/2021 11:35:59.683,161849,AM1V330 @393B30,22121,DEFCB001FC00,-802,432,252
28/11/2021 11:35:59.714,161880,AM1V330 @393B30,22127,EAFC4B010F01,-790,331,271
28/11/2021 11:35:59.774,161940,AM1V330 @393B30,22133,03FDE400F000,-765,228,240
28/11/2021 11:35:59.834,162000,AM1V330 @393B30,22139,1EFD8D00C300,-738,141,195
28/11/2021 11:35:59.863,162029,AM1V330 @393B30,22146,38FD60007800,-712,96,120
28/11/2021 11:35:59.924,162091,AM1V330 @393B30,22152,54FD48002400,-684,72,36
28/11/2021 11:35:59.984,162150,AM1V330 @393B30,22158,5DFD42001300,-675,66,19
28/11/2021 11:36:00.013,162179,AM1V330 @393B30,22164,4AFD55003300,-694,85,51
28/11/2021 11:36:00.073,162240,AM1V330 @393B30,22171,2DFD6A005E00,-723,106,94
28/11/2021 11:36:00.134,162300,AM1V330 @393B30,22177,20FD8B00B500,-736,139,181
28/11/2021 11:36:00.163,162329,AM1V330 @393B30,22183,11FDC6001501,-751,198,277
28/11/2021 11:36:00.224,162391,AM1V330 @393B30,22189,00FD29012901,-768,297,297
28/11/2021 11:36:00.284,162450,AM1V330 @393B30,22196,E4FC9301F400,-796,403,244
28/11/2021 11:36:00.313,162479,AM1V330 @393B30,22202,D8FCEC01C100,-808,492,193
28/11/2021 11:36:00.374,162540,AM1V330 @393B30,22208,DCFC14028500,-804,532,133
28/11/2021 11:36:00.434,162601,AM1V330 @393B30,22214,DEFC2E026400,-802,558,100
28/11/2021 11:36:00.463,162629,AM1V330 @393B30,22221,D2FC1A027B00,-814,538,123
28/11/2021 11:36:00.524,162691,AM1V330 @393B30,22227,E2FC0502BA00,-798,517,186
28/11/2021 11:36:00.583,162750,AM1V330 @393B30,22233,DEFCCB010E01,-802,459,270
28/11/2021 11:36:00.614,162780,AM1V330 @393B30,22239,F1FC53012D01,-783,339,301
28/11/2021 11:36:00.674,162840,AM1V330 @393B30,22246,0CFDEA001401,-756,234,276
28/11/2021 11:36:00.734,162900,AM1V330 @393B30,22252,3EFD8200D900,-706,130,217
28/11/2021 11:36:00.763,162929,AM1V330 @393B30,22258,4AFD64008A00,-694,100,138
28/11/2021 11:36:00.824,162990,AM1V330 @393B30,22264,4EFD49001F00,-690,73,31
28/11/2021 11:36:00.884,163050,AM1V330 @393B30,22271,56FD48000700,-682,72,7
28/11/2021 11:36:00.914,163080,AM1V330 @393B30,22277,56FD48001800,-682,72,24
28/11/2021 11:36:00.974,163140,AM1V330 @393B30,22283,3CFD5A004F00,-708,90,79
28/11/2021 11:36:01.034,163200,AM1V330 @393B30,22289,24FD76009600,-732,118,150
28/11/2021 11:36:01.064,163230,AM1V330 @393B30,22296,0CFDB800E100,-756,184,225
28/11/2021 11:36:01.125,163291,AM1V330 @393B30,22302,EDFC12010201,-787,274,258
28/11/2021 11:36:01.184,163350,AM1V330 @393B30,22308,DBFC7B01E700,-805,379,231
28/11/2021 11:36:01.213,163379,AM1V330 @393B30,22314,C3FCDE01CA00,-829,478,202
28/11/2021 11:36:01.274,163440,AM1V330 @393B30,22321,DCFC1F027900,-804,543,121
28/11/2021 11:36:01.334,163500,AM1V330 @393B30,22327,E4FC32025A00,-796,562,90
28/11/2021 11:36:01.363,163529,AM1V330 @393B30,22333,DCFC26028800,-804,550,136
28/11/2021 11:36:01.424,163591,AM1V330 @393B30,22339,DFFC0502CD00,-801,517,205
28/11/2021 11:36:01.484,163650,AM1V330 @393B30,22346,E5FCB1010E01,-795,433,270
28/11/2021 11:36:01.513,163679,AM1V330 @393B30,22352,F3FC59011E01,-781,345,286
28/11/2021 11:36:01.574,163740,AM1V330 @393B30,22358,05FDFC000E01,-763,252,270
28/11/2021 11:36:01.634,163800,AM1V330 @393B30,22364,15FDA200B100,-747,162,177
28/11/2021 11:36:01.663,163829,AM1V330 @393B30,22371,36FD60005400,-714,96,84
28/11/2021 11:36:01.723,163890,AM1V330 @393B30,22377,47FD57001F00,-697,87,31
28/11/2021 11:36:01.784,163950,AM1V330 @393B30,22383,51FD54000100,-687,84,1
28/11/2021 11:36:01.813,163979,AM1V330 @393B30,22389,51FD54000C00,-687,84,12
28/11/2021 11:36:01.874,164040,AM1V330 @393B30,22396,4AFD51003F00,-694,81,63
28/11/2021 11:36:01.934,164100,AM1V330 @393B30,22402,39FD64008700,-711,100,135
28/11/2021 11:36:01.963,164129,AM1V330 @393B30,22408,17FDA500DC00,-745,165,220
28/11/2021 11:36:02.023,164190,AM1V330 @393B30,22414,11FDE7000E01,-751,231,270
28/11/2021 11:36:02.084,164250,AM1V330 @393B30,22421,F0FC41011D01,-784,321,285
28/11/2021 11:36:02.113,164279,AM1V330 @393B30,22427,DCFC8D01F000,-804,397,240
28/11/2021 11:36:02.174,164340,AM1V330 @393B30,22433,D2FCD701CC00,-814,471,204
28/11/2021 11:36:02.234,164400,AM1V330 @393B30,22439,D6FC10029D00,-810,528,157
28/11/2021 11:36:02.263,164429,AM1V330 @393B30,22446,EAFC31027200,-790,561,114
28/11/2021 11:36:02.323,164490,AM1V330 @393B30,22452,EBFC50024B00,-789,592,75
28/11/2021 11:36:02.384,164550,AM1V330 @393B30,22458,EEFC49025400,-786,585,84
28/11/2021 11:36:02.413,164579,AM1V330 @393B30,22464,E4FC28028400,-796,552,132
28/11/2021 11:36:02.474,164640,AM1V330 @393B30,22471,E4FCFE01C900,-796,510,201
28/11/2021 11:36:02.534,164700,AM1V330 @393B30,22477,D0FCB101F000,-816,433,240
28/11/2021 11:36:02.563,164729,AM1V330 @393B30,22483,F0FC5D010901,-784,349,265
28/11/2021 11:36:02.624,164790,AM1V330 @393B30,22489,09FDF400FF00,-759,244,255
28/11/2021 11:36:02.684,164850,AM1V330 @393B30,22496,23FD9700CA00,-733,151,202
28/11/2021 11:36:02.713,164879,AM1V330 @393B30,22502,38FD63007600,-712,99,118
28/11/2021 11:36:02.774,164940,AM1V330 @393B30,22508,4BFD4B004F00,-693,75,79
28/11/2021 11:36:02.833,165000,AM1V330 @393B30,22514,4AFD54002D00,-694,84,45
28/11/2021 11:36:02.864,165030,AM1V330 @393B30,22521,42FD58002800,-702,88,40
28/11/2021 11:36:02.924,165091,AM1V330 @393B30,22527,38FD5D006300,-712,93,99
28/11/2021 11:36:02.984,165151,AM1V330 @393B30,22533,32FD7E009600,-718,126,150
28/11/2021 11:36:03.013,165179,AM1V330 @393B30,22539,18FDAB00E700,-744,171,231
28/11/2021 11:36:03.074,165240,AM1V330 @393B30,22546,06FDF0000001,-762,240,256
28/11/2021 11:36:03.134,165300,AM1V330 @393B30,22552,EAFC3E010F01,-790,318,271
28/11/2021 11:36:03.163,165329,AM1V330 @393B30,22558,D2FC8F01FF00,-814,399,255
28/11/2021 11:36:03.224,165391,AM1V330 @393B30,22564,CDFCD401C000,-819,468,192
28/11/2021 11:36:03.284,165450,AM1V330 @393B30,22571,D6FC16028700,-810,534,135
28/11/2021 11:36:03.313,165479,AM1V330 @393B30,22577,F1FC4A025500,-783,586,85
28/11/2021 11:36:03.374,165540,AM1V330 @393B30,22583,F0FC4C025400,-784,588,84
28/11/2021 11:36:03.434,165600,AM1V330 @393B30,22589,E8FC41027500,-792,577,117
28/11/2021 11:36:03.463,165629,AM1V330 @393B30,22596,DEFC2002AE00,-802,544,174
28/11/2021 11:36:03.524,165691,AM1V330 @393B30,22602,D6FCEA01DB00,-810,490,219
28/11/2021 11:36:03.584,165750,AM1V330 @393B30,22608,E1FC96010F01,-799,406,271
28/11/2021 11:36:03.613,165780,AM1V330 @393B30,22614,F3FC50011801,-781,336,280
28/11/2021 11:36:03.674,165840,AM1V330 @393B30,22621,F9FCED00F600,-775,237,246
28/11/2021 11:36:03.734,165900,AM1V330 @393B30,22627,1BFD9000A500,-741,144,165
28/11/2021 11:36:03.763,165929,AM1V330 @393B30,22633,3CFD66006A00,-708,102,106
28/11/2021 11:36:03.824,165991,AM1V330 @393B30,22639,4BFD4F003100,-693,79,49
28/11/2021 11:36:03.884,166050,AM1V330 @393B30,22646,4BFD51000700,-693,81,7
28/11/2021 11:36:03.913,166079,AM1V330 @393B30,22652,4DFD5A00FBFF,-691,90,-5
28/11/2021 11:36:03.974,166141,AM1V330 @393B30,22658,44FD63000C00,-700,99,12
28/11/2021 11:36:04.034,166200,AM1V330 @393B30,22664,2AFD6C005500,-726,108,85
28/11/2021 11:36:04.063,166229,AM1V330 @393B30,22671,18FD8A009700,-744,138,151
28/11/2021 11:36:04.124,166291,AM1V330 @393B30,22677,05FDB200C300,-763,178,195
28/11/2021 11:36:04.184,166350,AM1V330 @393B30,22683,EAFCFD00FC00,-790,253,252
28/11/2021 11:36:04.213,166379,AM1V330 @393B30,22689,D9FC57010501,-807,343,261
28/11/2021 11:36:04.273,166440,AM1V330 @393B30,22696,CDFCA201D000,-819,418,208
28/11/2021 11:36:04.334,166501,AM1V330 @393B30,22702,CFFCEA017500,-817,490,117
28/11/2021 11:36:04.363,166529,AM1V330 @393B30,22708,E4FC29022700,-796,553,39
28/11/2021 11:36:04.424,166591,AM1V330 @393B30,22714,1BFD5902D7FF,-741,601,-41
28/11/2021 11:36:04.486,166653,AM1V330 @393B30,22721,3FFD6B02B8FF,-705,619,-72
28/11/2021 11:36:04.517,166683,AM1V330 @393B30,22727,50FD7002A4FF,-688,624,-92
28/11/2021 11:36:04.573,166739,AM1V330 @393B30,22733,57FD83029EFF,-681,643,-98
28/11/2021 11:36:04.634,166800,AM1V330 @393B30,22739,5CFD790298FF,-676,633,-104
28/11/2021 11:36:04.663,166829,AM1V330 @393B30,22746,54FD790298FF,-684,633,-104
28/11/2021 11:36:04.724,166891,AM1V330 @393B30,22752,56FD7F02A1FF,-682,639,-95
28/11/2021 11:36:04.783,166950,AM1V330 @393B30,22758,50FD8002B0FF,-688,640,-80
28/11/2021 11:36:04.814,166980,AM1V330 @393B30,22764,4DFD7C02B2FF,-691,636,-78
28/11/2021 11:36:04.874,167040,AM1V330 @393B30,22771,51FD8502B5FF,-687,645,-75
28/11/2021 11:36:04.934,167101,AM1V330 @393B30,22777,53FD8802B2FF,-685,648,-78
28/11/2021 11:36:04.964,167130,AM1V330 @393B30,22783,57FD8602B5FF,-681,646,-75
28/11/2021 11:36:05.024,167191,AM1V330 @393B30,22789,57FD8C02B3FF,-681,652,-77
28/11/2021 11:36:05.084,167250,AM1V330 @393B30,22796,60FD9402B0FF,-672,660,-80
28/11/2021 11:36:05.113,167279,AM1V330 @393B30,22802,65FD8902B3FF,-667,649,-77
28/11/2021 11:36:05.174,167341,AM1V330 @393B30,22808,60FD9102A1FF,-672,657,-95
28/11/2021 11:36:05.234,167399,AM1V330 @393B30,22814,62FD8E02A9FF,-670,654,-87
28/11/2021 11:36:05.263,167429,AM1V330 @393B30,22821,66FD9502A3FF,-666,661,-93
28/11/2021 11:36:05.324,167490,AM1V330 @393B30,22827,68FD8C029EFF,-664,652,-98
28/11/2021 11:36:05.383,167550,AM1V330 @393B30,22833,66FD9702A4FF,-666,663,-92
28/11/2021 11:36:05.413,167579,AM1V330 @393B30,22839,63FD9502AAFF,-669,661,-86
28/11/2021 11:36:05.474,167640,AM1V330 @393B30,22846,5FFD9202B2FF,-673,658,-78
28/11/2021 11:36:05.534,167700,AM1V330 @393B30,22852,57FD8802A9FF,-681,648,-87
28/11/2021 11:36:05.563,167729,AM1V330 @393B30,22858,47FD8302ACFF,-697,643,-84
28/11/2021 11:36:05.624,167791,AM1V330 @393B30,22864,41FD6702B0FF,-703,615,-80
28/11/2021 11:36:05.684,167850,AM1V330 @393B30,22871,2CFD5E02B5FF,-724,606,-75
28/11/2021 11:36:05.713,167879,AM1V330 @393B30,22877,26FD5902B5FF,-730,601,-75
