Logged started on,28/11/2021 11:33:17
Feature,Magnetometer
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
28/11/2021 11:37:12.164,234344,AM1V330 @393B30,31183,F6FC4A025B00,-778,586,91
28/11/2021 11:37:12.225,234391,AM1V330 @393B30,31189,F1FC47025100,-783,583,81
28/11/2021 11:37:12.253,234419,AM1V330 @393B30,31196,F4FC3E025700,-780,574,87
28/11/2021 11:37:12.313,234479,AM1V330 @393B30,31202,FCFC41026A00,-772,577,106
28/11/2021 11:37:12.373,234540,AM1V330 @393B30,31208,F4FC41025E00,-780,577,94
28/11/2021 11:37:12.403,234569,AM1V330 @393B30,31214,F9FC4C026700,-775,588,103
28/11/2021 11:37:12.463,234630,AM1V330 @393B30,31221,FCFC4D026300,-772,589,99
28/11/2021 11:37:12.525,234691,AM1V330 @393B30,31227,FDFC47026300,-771,583,99
28/11/2021 11:37:12.554,234720,AM1V330 @393B30,31233,00FD3A026F00,-768,570,111
28/11/2021 11:37:12.614,234781,AM1V330 @393B30,31239,F6FC3E027300,-778,574,115
28/11/2021 11:37:12.673,234840,AM1V330 @393B30,31246,F4FC32029900,-780,562,153
28/11/2021 11:37:12.704,234870,AM1V330 @393B30,31252,EAFC1002BD00,-790,528,189
28/11/2021 11:37:12.765,234931,AM1V330 @393B30,31258,D6FCDA01E400,-810,474,228
28/11/2021 11:37:12.825,234991,AM1V330 @393B30,31264,EDFC95010001,-787,405,256
28/11/2021 11:37:12.854,235020,AM1V330 @393B30,31271,FCFC4D012001,-772,333,288
28/11/2021 11:37:12.914,235081,AM1V330 @393B30,31277,18FDF0002701,-744,240,295
28/11/2021 11:37:12.974,235141,AM1V330 @393B30,31283,1EFDC100F600,-738,193,246
28/11/2021 11:37:13.003,235169,AM1V330 @393B30,31289,39FD8100D000,-711,129,208
28/11/2021 11:37:13.064,235231,AM1V330 @393B30,31296,54FD5D009C00,-684,93,156
28/11/2021 11:37:13.124,235290,AM1V330 @393B30,31302,63FD33006000,-669,51,96
28/11/2021 11:37:13.153,235320,AM1V330 @393B30,31308,71FD2A002500,-655,42,37
28/11/2021 11:37:13.214,235381,AM1V330 @393B30,31314,7DFD24000600,-643,36,6
28/11/2021 11:37:13.274,235441,AM1V330 @393B30,31321,80FD2800E9FF,-640,40,-23
28/11/2021 11:37:13.303,235469,AM1V330 @393B30,31327,78FD2800DFFF,-648,40,-33
28/11/2021 11:37:13.363,235530,AM1V330 @393B30,31333,6EFD3300FDFF,-658,51,-3
28/11/2021 11:37:13.424,235590,AM1V330 @393B30,31339,65FD2A004000,-667,42,64
28/11/2021 11:37:13.453,235619,AM1V330 @393B30,31346,56FD42007500,-682,66,117
28/11/2021 11:37:13.514,235681,AM1V330 @393B30,31352,3BFD6300A600,-709,99,166
28/11/2021 11:37:13.574,235741,AM1V330 @393B30,31358,27FD9000CF00,-729,144,207
28/11/2021 11:37:13.603,235769,AM1V330 @393B30,31364,08FDCA00EB00,-760,202,235
28/11/2021 11:37:13.693,235860,AM1V330 @393B30,31371,00FD0001FC00,-768,256,252
28/11/2021 11:37:13.725,235891,AM1V330 @393B30,31377,E8FC3001FC00,-792,304,252
28/11/2021 11:37:13.753,235919,AM1V330 @393B30,31383,E8FC7D010801,-792,381,264
28/11/2021 11:37:13.814,235981,AM1V330 @393B30,31389,E5FCB101E800,-795,433,232
28/11/2021 11:37:13.875,236041,AM1V330 @393B30,31396,D9FCE401C900,-807,484,201
28/11/2021 11:37:13.903,236069,AM1V330 @393B30,31402,E8FC0802A500,-792,520,165
28/11/2021 11:37:13.964,236130,AM1V330 @393B30,31408,E7FC1D029400,-793,541,148
28/11/2021 11:37:14.025,236191,AM1V330 @393B30,31414,E7FC14029900,-793,532,153
28/11/2021 11:37:14.053,236219,AM1V330 @393B30,31421,E5FC1002A300,-795,528,163
28/11/2021 11:37:14.114,236281,AM1V330 @393B30,31427,DEFCF501D000,-802,501,208
28/11/2021 11:37:14.174,236341,AM1V330 @393B30,31433,DCFCBD01F400,-804,445,244
28/11/2021 11:37:14.203,236369,AM1V330 @393B30,31439,E7FC87010501,-793,391,261
28/11/2021 11:37:14.264,236431,AM1V330 @393B30,31446,FDFC41010F01,-771,321,271
28/11/2021 11:37:14.324,236490,AM1V330 @393B30,31452,0CFDF0000001,-756,240,256
28/11/2021 11:37:14.353,236519,AM1V330 @393B30,31458,0FFDB200D500,-753,178,213
28/11/2021 11:37:14.413,236580,AM1V330 @393B30,31464,2FFD82009A00,-721,130,154
