Logged started on,28/11/2021 11:33:17
Feature,Accelerometer
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
28/11/2021 11:37:42.764,264939,AM1V330 @393B30,35008,05FD310243FE,-763,561,-445
28/11/2021 11:37:42.793,264959,AM1V330 @393B30,35014,07FD190257FE,-761,537,-425
28/11/2021 11:37:42.854,265021,AM1V330 @393B30,35021,07FDEE015EFE,-761,494,-418
28/11/2021 11:37:42.914,265081,AM1V330 @393B30,35027,0BFDD30178FE,-757,467,-392
28/11/2021 11:37:42.943,265109,AM1V330 @393B30,35033,19FDD00177FE,-743,464,-393
28/11/2021 11:37:43.004,265171,AM1V330 @393B30,35039,15FDEE015DFE,-747,494,-419
28/11/2021 11:37:43.064,265231,AM1V330 @393B30,35046,09FDE80128FE,-759,488,-472
28/11/2021 11:37:43.093,265260,AM1V330 @393B30,35052,25FD3202F6FD,-731,562,-522
28/11/2021 11:37:43.154,265321,AM1V330 @393B30,35058,71FD7902EDFC,-655,633,-787
28/11/2021 11:37:43.214,265381,AM1V330 @393B30,35064,54FD180451FB,-684,1048,-1199
28/11/2021 11:37:43.243,265409,AM1V330 @393B30,35071,8FFD5803D2FA,-625,856,-1326
28/11/2021 11:37:43.334,265501,AM1V330 @393B30,35077,9CFD8F0308FB,-612,911,-1272
28/11/2021 11:37:43.363,265529,AM1V330 @393B30,35083,35FE16037AFB,-459,790,-1158
28/11/2021 11:37:43.394,265560,AM1V330 @393B30,35089,A6FEA00222FC,-346,672,-990
28/11/2021 11:37:43.454,265621,AM1V330 @393B30,35096,65FF2102C9FB,-155,545,-1079
28/11/2021 11:37:43.514,265681,AM1V330 @393B30,35102,BEFFC70122FC,-66,455,-990
28/11/2021 11:37:43.543,265710,AM1V330 @393B30,35108,11009F019BFD,17,415,-613
28/11/2021 11:37:43.604,265771,AM1V330 @393B30,35114,A7006E00D6FE,167,110,-298
28/11/2021 11:37:43.663,265830,AM1V330 @393B30,35121,2D0109013801,301,265,312
28/11/2021 11:37:43.694,265860,AM1V330 @393B30,35127,B400AA00DB02,180,170,731
28/11/2021 11:37:43.754,265921,AM1V330 @393B30,35133,DE0011019F03,222,273,927
28/11/2021 11:37:43.814,265981,AM1V330 @393B30,35139,01010F011202,257,271,530
28/11/2021 11:37:43.844,266010,AM1V330 @393B30,35146,FE00DD003E00,254,221,62
28/11/2021 11:37:43.904,266070,AM1V330 @393B30,35152,1A01640196FE,282,356,-362
28/11/2021 11:37:43.964,266131,AM1V330 @393B30,35158,CF007901D0FC,207,377,-816
28/11/2021 11:37:43.993,266159,AM1V330 @393B30,35164,6A001D02FBFB,106,541,-1029
28/11/2021 11:37:44.054,266221,AM1V330 @393B30,35171,BCFF56035CFC,-68,854,-932
28/11/2021 11:37:44.113,266280,AM1V330 @393B30,35177,94FE3002EEFA,-364,560,-1298
28/11/2021 11:37:44.144,266310,AM1V330 @393B30,35183,ABFE31040BFC,-341,1073,-1013
28/11/2021 11:37:44.204,266371,AM1V330 @393B30,35189,F8FD3E02DFFB,-520,574,-1057
28/11/2021 11:37:44.264,266431,AM1V330 @393B30,35196,D4FD8C0304FC,-556,908,-1020
28/11/2021 11:37:44.293,266460,AM1V330 @393B30,35202,43FE330376FC,-445,819,-906
28/11/2021 11:37:44.384,266551,AM1V330 @393B30,35208,11FEF80209FC,-495,760,-1015
28/11/2021 11:37:44.413,266579,AM1V330 @393B30,35214,66FEE40386FB,-410,996,-1146
28/11/2021 11:37:44.444,266610,AM1V330 @393B30,35221,54FE7603D2FA,-428,886,-1326
