Logged started on,28/11/2021 11:33:17
Feature,Accelerometer
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
28/11/2021 11:37:12.163,234338,AM1V330 @393B30,31183,11FDFB016CFE,-751,507,-404
28/11/2021 11:37:12.225,234391,AM1V330 @393B30,31189,1DFDF20196FE,-739,498,-362
28/11/2021 11:37:12.253,234419,AM1V330 @393B30,31196,1AFDEA0174FE,-742,490,-396
28/11/2021 11:37:12.313,234479,AM1V330 @393B30,31202,14FD0B0270FE,-748,523,-400
28/11/2021 11:37:12.373,234540,AM1V330 @393B30,31208,19FDFA016BFE,-743,506,-405
28/11/2021 11:37:12.403,234569,AM1V330 @393B30,31214,23FD190279FE,-733,537,-391
28/11/2021 11:37:12.463,234630,AM1V330 @393B30,31221,23FD360249FE,-733,566,-439
28/11/2021 11:37:12.524,234691,AM1V330 @393B30,31227,43FD2E02F2FD,-701,558,-526
28/11/2021 11:37:12.554,234720,AM1V330 @393B30,31233,5DFD8D02A8FD,-675,653,-600
28/11/2021 11:37:12.614,234781,AM1V330 @393B30,31239,9BFD8E0212FD,-613,654,-750
28/11/2021 11:37:12.673,234840,AM1V330 @393B30,31246,B7FD1B0388FC,-585,795,-888
28/11/2021 11:37:12.704,234870,AM1V330 @393B30,31252,C7FD5B03D2FB,-569,859,-1070
28/11/2021 11:37:12.764,234931,AM1V330 @393B30,31258,14FEFE0267FB,-492,766,-1177
28/11/2021 11:37:12.824,234991,AM1V330 @393B30,31264,12FE50033AFB,-494,848,-1222
28/11/2021 11:37:12.854,235020,AM1V330 @393B30,31271,92FE9302A4FB,-366,659,-1116
28/11/2021 11:37:12.914,235081,AM1V330 @393B30,31277,6DFF580236FC,-147,600,-970
28/11/2021 11:37:12.974,235141,AM1V330 @393B30,31283,9CFF61017AFC,-100,353,-902
28/11/2021 11:37:13.003,235169,AM1V330 @393B30,31289,B600A701C1FC,182,423,-831
28/11/2021 11:37:13.064,235231,AM1V330 @393B30,31296,1501760109FD,277,374,-759
28/11/2021 11:37:13.124,235290,AM1V330 @393B30,31302,5E010F0154FE,350,271,-428
28/11/2021 11:37:13.153,235320,AM1V330 @393B30,31308,D701F80072FF,471,248,-142
28/11/2021 11:37:13.214,235380,AM1V330 @393B30,31314,22026D003600,546,109,54
28/11/2021 11:37:13.274,235441,AM1V330 @393B30,31321,630128016502,355,296,613
28/11/2021 11:37:13.303,235469,AM1V330 @393B30,31327,33018B00CD02,307,139,717
