Logged started on,28/11/2021 11:33:17
Feature,Magnetometer
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
28/11/2021 11:40:35.265,437439,AM1V330 @393B30,56573,17FD4A02F7FF,-745,586,-9
28/11/2021 11:40:35.295,437461,AM1V330 @393B30,56579,0CFD32022B00,-756,562,43
28/11/2021 11:40:35.355,437521,AM1V330 @393B30,56585,F9FC02026400,-775,514,100
28/11/2021 11:40:35.416,437583,AM1V330 @393B30,56592,EDFCCC019600,-787,460,150
28/11/2021 11:40:35.445,437611,AM1V330 @393B30,56598,F4FC7701A600,-780,375,166
28/11/2021 11:40:35.506,437673,AM1V330 @393B30,56604,F6FC2A019D00,-778,298,157
28/11/2021 11:40:35.566,437733,AM1V330 @393B30,56610,FFFCE1008100,-769,225,129
28/11/2021 11:40:35.596,437762,AM1V330 @393B30,56617,2AFD8A005E00,-726,138,94
28/11/2021 11:40:35.656,437823,AM1V330 @393B30,56623,3BFD5E003000,-709,94,48
28/11/2021 11:40:35.716,437881,AM1V330 @393B30,56629,5AFD3900FEFF,-678,57,-2
28/11/2021 11:40:35.745,437911,AM1V330 @393B30,56635,5DFD3900D3FF,-675,57,-45
28/11/2021 11:40:35.805,437972,AM1V330 @393B30,56642,6BFD3100D9FF,-661,49,-39
28/11/2021 11:40:35.866,438033,AM1V330 @393B30,56648,66FD3300F4FF,-666,51,-12
28/11/2021 11:40:35.895,438061,AM1V330 @393B30,56654,5CFD3C001200,-676,60,18
28/11/2021 11:40:35.956,438122,AM1V330 @393B30,56660,4AFD52004200,-694,82,66
28/11/2021 11:40:36.016,438182,AM1V330 @393B30,56667,32FD84007900,-718,132,121
28/11/2021 11:40:36.045,438211,AM1V330 @393B30,56673,0FFDCD00A900,-753,205,169
28/11/2021 11:40:36.106,438273,AM1V330 @393B30,56679,EEFC12019C00,-786,274,156
28/11/2021 11:40:36.165,438332,AM1V330 @393B30,56685,EBFC5F01A600,-789,351,166
28/11/2021 11:40:36.196,438362,AM1V330 @393B30,56692,E1FC93018A00,-799,403,138
28/11/2021 11:40:36.256,438422,AM1V330 @393B30,56698,EAFCBF016600,-790,447,102
28/11/2021 11:40:36.316,438483,AM1V330 @393B30,56704,EBFCE9014B00,-789,489,75
28/11/2021 11:40:36.345,438511,AM1V330 @393B30,56710,FFFC0E022E00,-769,526,46
28/11/2021 11:40:36.406,438573,AM1V330 @393B30,56717,08FD25020C00,-760,549,12
28/11/2021 11:40:36.465,438632,AM1V330 @393B30,56723,03FD35021300,-765,565,19
28/11/2021 11:40:36.495,438661,AM1V330 @393B30,56729,05FD26023900,-763,550,57
28/11/2021 11:40:36.555,438722,AM1V330 @393B30,56735,05FD1A026700,-763,538,103
28/11/2021 11:40:36.616,438782,AM1V330 @393B30,56742,F3FCE7019100,-781,487,145
28/11/2021 11:40:36.645,438811,AM1V330 @393B30,56748,F4FCB301AE00,-780,435,174
28/11/2021 11:40:36.706,438872,AM1V330 @393B30,56754,F7FC7101C600,-777,369,198
28/11/2021 11:40:36.766,438932,AM1V330 @393B30,56760,FFFC2901BD00,-769,297,189
28/11/2021 11:40:36.795,438961,AM1V330 @393B30,56767,0CFDD2009C00,-756,210,156
28/11/2021 11:40:36.855,439022,AM1V330 @393B30,56773,24FD96008100,-732,150,129
28/11/2021 11:40:36.916,439082,AM1V330 @393B30,56779,3CFD75006400,-708,117,100
28/11/2021 11:40:36.945,439111,AM1V330 @393B30,56785,50FD55002B00,-688,85,43
28/11/2021 11:40:37.006,439172,AM1V330 @393B30,56792,56FD4500FBFF,-682,69,-5
28/11/2021 11:40:37.066,439232,AM1V330 @393B30,56798,59FD4200E6FF,-679,66,-26
28/11/2021 11:40:37.095,439261,AM1V330 @393B30,56804,53FD4300EBFF,-685,67,-21
28/11/2021 11:40:37.156,439322,AM1V330 @393B30,56810,4EFD4C000A00,-690,76,10
28/11/2021 11:40:37.216,439382,AM1V330 @393B30,56817,33FD63004000,-717,99,64
28/11/2021 11:40:37.245,439411,AM1V330 @393B30,56823,2AFD7F007800,-726,127,120
28/11/2021 11:40:37.306,439473,AM1V330 @393B30,56829,17FDB8009900,-745,184,153
28/11/2021 11:40:37.365,439532,AM1V330 @393B30,56835,FDFCF3009D00,-771,243,157
28/11/2021 11:40:37.396,439563,AM1V330 @393B30,56842,F4FC3301BA00,-780,307,186
28/11/2021 11:40:37.456,439622,AM1V330 @393B30,56848,F3FC7201AB00,-781,370,171
28/11/2021 11:40:37.516,439683,AM1V330 @393B30,56854,E7FCB6019700,-793,438,151
28/11/2021 11:40:37.545,439711,AM1V330 @393B30,56860,F6FCF0017500,-778,496,117
28/11/2021 11:40:37.606,439772,AM1V330 @393B30,56867,FCFC0D024C00,-772,525,76
28/11/2021 11:40:37.666,439833,AM1V330 @393B30,56873,11FD31021600,-751,561,22
28/11/2021 11:40:37.695,439862,AM1V330 @393B30,56879,1EFD5202ECFF,-738,594,-20
28/11/2021 11:40:37.756,439923,AM1V330 @393B30,56885,2CFD5902F5FF,-724,601,-11
28/11/2021 11:40:37.816,439983,AM1V330 @393B30,56892,1AFD49022200,-742,585,34
28/11/2021 11:40:37.845,440011,AM1V330 @393B30,56898,09FD32024600,-759,562,70
28/11/2021 11:40:37.906,440073,AM1V330 @393B30,56904,FDFCFB018800,-771,507,136
28/11/2021 11:40:37.966,440133,AM1V330 @393B30,56910,F6FCBC01A000,-778,444,160
28/11/2021 11:40:37.995,440161,AM1V330 @393B30,56917,EBFC7201BA00,-789,370,186
28/11/2021 11:40:38.056,440223,AM1V330 @393B30,56923,FCFC2C01B500,-772,300,181
28/11/2021 11:40:38.116,440283,AM1V330 @393B30,56929,06FDEA00A600,-762,234,166
28/11/2021 11:40:38.145,440311,AM1V330 @393B30,56935,2CFDA2008200,-724,162,130
28/11/2021 11:40:38.206,440373,AM1V330 @393B30,56942,3CFD67005100,-708,103,81
28/11/2021 11:40:38.266,440433,AM1V330 @393B30,56948,53FD45001C00,-685,69,28
28/11/2021 11:40:38.295,440461,AM1V330 @393B30,56954,63FD3F000600,-669,63,6
28/11/2021 11:40:38.356,440522,AM1V330 @393B30,56960,62FD3300FBFF,-670,51,-5
28/11/2021 11:40:38.416,440583,AM1V330 @393B30,56967,66FD4000FBFF,-666,64,-5
28/11/2021 11:40:38.445,440611,AM1V330 @393B30,56973,57FD4F002800,-681,79,40
28/11/2021 11:40:38.506,440672,AM1V330 @393B30,56979,33FD6A004900,-717,106,73
28/11/2021 11:40:38.566,440733,AM1V330 @393B30,56985,15FDA9005B00,-747,169,91
28/11/2021 11:40:38.595,440762,AM1V330 @393B30,56992,F0FCF4005200,-784,244,82
28/11/2021 11:40:38.657,440823,AM1V330 @393B30,56998,DCFC4E010900,-804,334,9
28/11/2021 11:40:38.716,440882,AM1V330 @393B30,57004,D6FC90010600,-810,400,6
28/11/2021 11:40:38.745,440912,AM1V330 @393B30,57010,DFFCCC01EEFF,-801,460,-18
28/11/2021 11:40:38.806,440972,AM1V330 @393B30,57017,F3FC0102D9FF,-781,513,-39
28/11/2021 11:40:38.866,441033,AM1V330 @393B30,57023,00FD2802EBFF,-768,552,-21
28/11/2021 11:40:38.895,441061,AM1V330 @393B30,57029,1DFD5002EEFF,-739,592,-18
28/11/2021 11:40:38.957,441123,AM1V330 @393B30,57035,29FD5902DDFF,-727,601,-35
28/11/2021 11:40:39.016,441183,AM1V330 @393B30,57042,26FD5902F7FF,-730,601,-9
28/11/2021 11:40:39.045,441211,AM1V330 @393B30,57048,1BFD4F022100,-741,591,33
28/11/2021 11:40:39.105,441272,AM1V330 @393B30,57054,17FD32024E00,-745,562,78
28/11/2021 11:40:39.195,441362,AM1V330 @393B30,57060,FAFC05028100,-774,517,129
28/11/2021 11:40:39.215,441381,AM1V330 @393B30,57067,EDFCC8019C00,-787,456,156
28/11/2021 11:40:39.256,441422,AM1V330 @393B30,57073,F4FC7A01C300,-780,378,195
28/11/2021 11:40:39.315,441482,AM1V330 @393B30,57079,09FD1D01DE00,-759,285,222
28/11/2021 11:40:39.346,441512,AM1V330 @393B30,57085,1BFDC000C700,-741,192,199
28/11/2021 11:40:39.406,441572,AM1V330 @393B30,57092,41FD76007300,-703,118,115
28/11/2021 11:40:39.466,441632,AM1V330 @393B30,57098,4BFD4F003900,-693,79,57
