Logged started on,28/11/2021 11:33:17
Feature,Accelerometer
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
28/11/2021 11:35:54.013,156186,AM1V330 @393B30,21414,B7FC2D024CFF,-841,557,-180
28/11/2021 11:35:54.074,156240,AM1V330 @393B30,21421,E4FC310117FF,-796,305,-233
28/11/2021 11:35:54.133,156300,AM1V330 @393B30,21427,CDFCEF02B1FE,-819,751,-335
28/11/2021 11:35:54.164,156330,AM1V330 @393B30,21433,11FDBA024AFE,-751,698,-438
28/11/2021 11:35:54.224,156391,AM1V330 @393B30,21439,05FD48020EFE,-763,584,-498
28/11/2021 11:35:54.284,156450,AM1V330 @393B30,21446,1EFDF5013FFE,-738,501,-449
28/11/2021 11:35:54.313,156479,AM1V330 @393B30,21452,28FDED0102FE,-728,493,-510
28/11/2021 11:35:54.374,156540,AM1V330 @393B30,21458,2FFDFB01FBFD,-721,507,-517
28/11/2021 11:35:54.434,156600,AM1V330 @393B30,21464,34FDE8012DFE,-716,488,-467
28/11/2021 11:35:54.463,156629,AM1V330 @393B30,21471,1FFDB8019DFC,-737,440,-867
28/11/2021 11:35:54.524,156691,AM1V330 @393B30,21477,7EFD1303BCFC,-642,787,-836
28/11/2021 11:35:54.584,156750,AM1V330 @393B30,21483,67FD6903BBFB,-665,873,-1093
28/11/2021 11:35:54.613,156779,AM1V330 @393B30,21489,75FD790357FA,-651,889,-1449
28/11/2021 11:35:54.673,156839,AM1V330 @393B30,21496,D4FD9F03AAFA,-556,927,-1366
28/11/2021 11:35:54.733,156899,AM1V330 @393B30,21502,C9FEDD029FFA,-311,733,-1377
28/11/2021 11:35:54.763,156929,AM1V330 @393B30,21508,F5FEB30226FB,-267,691,-1242
28/11/2021 11:35:54.823,156990,AM1V330 @393B30,21514,44FF7D01CDFC,-188,381,-819
28/11/2021 11:35:54.883,157049,AM1V330 @393B30,21521,5AFFEC006AFE,-166,236,-406
28/11/2021 11:35:54.913,157079,AM1V330 @393B30,21527,B0FFBC002E01,-80,188,302
28/11/2021 11:35:54.974,157140,AM1V330 @393B30,21533,54FF03FFF003,-172,-253,1008
28/11/2021 11:35:55.034,157200,AM1V330 @393B30,21539,DDFEAD016804,-291,429,1128
28/11/2021 11:35:55.063,157229,AM1V330 @393B30,21546,62FF47007601,-158,71,374
28/11/2021 11:35:55.124,157291,AM1V330 @393B30,21552,F8FF64008BFE,-8,100,-373
28/11/2021 11:35:55.184,157350,AM1V330 @393B30,21558,6400FC01EFFB,100,508,-1041
28/11/2021 11:35:55.213,157379,AM1V330 @393B30,21564,ECFF8002FAFB,-20,640,-1030
28/11/2021 11:35:55.273,157440,AM1V330 @393B30,21571,54FEA602A8FA,-428,678,-1368
28/11/2021 11:35:55.334,157500,AM1V330 @393B30,21577,55FEA303CCFC,-427,931,-820
28/11/2021 11:35:55.363,157529,AM1V330 @393B30,21583,4BFC3E03A3FC,-949,830,-861
28/11/2021 11:35:55.424,157591,AM1V330 @393B30,21589,6BFB3504E0FA,-1173,1077,-1312
28/11/2021 11:35:55.484,157651,AM1V330 @393B30,21596,5EFDCE039FFA,-674,974,-1377
28/11/2021 11:35:55.513,157679,AM1V330 @393B30,21602,65FEBB030EFB,-411,955,-1266
28/11/2021 11:35:55.574,157740,AM1V330 @393B30,21608,87FDE60371FB,-633,998,-1167
28/11/2021 11:35:55.634,157800,AM1V330 @393B30,21614,FBFC640395FA,-773,868,-1387
