Logged started on,28/11/2021 11:33:17
Feature,Accelerometer
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
28/11/2021 11:36:16.873,179048,AM1V330 @393B30,24271,E5FC5202EFFE,-795,594,-273
28/11/2021 11:36:16.933,179100,AM1V330 @393B30,24277,E2FC5C02E1FE,-798,604,-287
28/11/2021 11:36:16.963,179129,AM1V330 @393B30,24283,EEFC6E0297FE,-786,622,-361
28/11/2021 11:36:17.025,179191,AM1V330 @393B30,24289,ECFCDF021EFE,-788,735,-482
28/11/2021 11:36:17.083,179250,AM1V330 @393B30,24296,14FD3503F6FD,-748,821,-522
28/11/2021 11:36:17.114,179280,AM1V330 @393B30,24302,15FD54036DFD,-747,852,-659
28/11/2021 11:36:17.173,179340,AM1V330 @393B30,24308,06FDBF03E8FC,-762,959,-792
28/11/2021 11:36:17.233,179400,AM1V330 @393B30,24314,0AFD9D0372FB,-758,925,-1166
28/11/2021 11:36:17.263,179430,AM1V330 @393B30,24321,56FD9304A7FA,-682,1171,-1369
28/11/2021 11:36:17.325,179491,AM1V330 @393B30,24327,0AFEC50247FB,-502,709,-1209
28/11/2021 11:36:17.384,179551,AM1V330 @393B30,24333,DFFEA30257FC,-289,675,-937
28/11/2021 11:36:17.413,179579,AM1V330 @393B30,24339,3FFF440274FC,-193,580,-908
28/11/2021 11:36:17.474,179641,AM1V330 @393B30,24346,4CFF500188FC,-180,336,-888
28/11/2021 11:36:17.534,179701,AM1V330 @393B30,24352,BEFFA80179FF,-66,424,-135
28/11/2021 11:36:17.564,179730,AM1V330 @393B30,24358,32FF72FE8F03,-206,-398,911
28/11/2021 11:36:17.625,179791,AM1V330 @393B30,24364,00FF63021905,-256,611,1305
28/11/2021 11:36:17.683,179850,AM1V330 @393B30,24371,B1FF50004803,-79,80,840
28/11/2021 11:36:17.714,179880,AM1V330 @393B30,24377,EBFF5F005D00,-21,95,93
28/11/2021 11:36:17.773,179940,AM1V330 @393B30,24383,4A0016017CFE,74,278,-388
28/11/2021 11:36:17.833,180000,AM1V330 @393B30,24389,30007902C3FC,48,633,-829
28/11/2021 11:36:17.864,180030,AM1V330 @393B30,24396,46FF04039CFB,-186,772,-1124
28/11/2021 11:36:17.925,180091,AM1V330 @393B30,24402,70FEF40351FC,-400,1012,-943
28/11/2021 11:36:17.984,180151,AM1V330 @393B30,24408,E7FD0A05C7FB,-537,1290,-1081
28/11/2021 11:36:18.013,180179,AM1V330 @393B30,24414,98FD8E0403FD,-616,1166,-765
28/11/2021 11:36:18.074,180241,AM1V330 @393B30,24421,D5FC590561FC,-811,1369,-927
28/11/2021 11:36:18.134,180301,AM1V330 @393B30,24427,3DFE890409FB,-451,1161,-1271
28/11/2021 11:36:18.163,180329,AM1V330 @393B30,24433,D8FD5A053BFB,-552,1370,-1221
28/11/2021 11:36:18.225,180391,AM1V330 @393B30,24439,05FDCF03C4FA,-763,975,-1340
28/11/2021 11:36:18.284,180451,AM1V330 @393B30,24446,08FDD304F3FA,-760,1235,-1293
28/11/2021 11:36:18.313,180480,AM1V330 @393B30,24452,34FEF70291FB,-460,759,-1135
28/11/2021 11:36:18.374,180541,AM1V330 @393B30,24458,F9FE1602CCFB,-263,534,-1076
28/11/2021 11:36:18.434,180601,AM1V330 @393B30,24464,5300620244FC,83,610,-956
28/11/2021 11:36:18.463,180629,AM1V330 @393B30,24471,BFFFE80023FE,-65,232,-477
28/11/2021 11:36:18.525,180691,AM1V330 @393B30,24477,6C007A00C5FF,108,122,-59
28/11/2021 11:36:18.584,180751,AM1V330 @393B30,24483,300030010C02,48,304,524
28/11/2021 11:36:18.613,180779,AM1V330 @393B30,24489,6EFF0801D003,-146,264,976
28/11/2021 11:36:18.674,180841,AM1V330 @393B30,24496,B4FF43016303,-76,323,867
28/11/2021 11:36:18.734,180901,AM1V330 @393B30,24502,CFFF9600DF00,-49,150,223
28/11/2021 11:36:18.764,180930,AM1V330 @393B30,24508,4A008E0070FE,74,142,-400
28/11/2021 11:36:18.824,180990,AM1V330 @393B30,24514,ACFFC90225FB,-84,713,-1243
28/11/2021 11:36:18.884,181051,AM1V330 @393B30,24521,79FFE70245FC,-135,743,-955
28/11/2021 11:36:18.913,181080,AM1V330 @393B30,24527,4AFE2D03A8FB,-438,813,-1112
28/11/2021 11:36:18.974,181141,AM1V330 @393B30,24533,5CFC5A04C4FB,-932,1114,-1084
28/11/2021 11:36:19.034,181201,AM1V330 @393B30,24539,60FC1705CAFC,-928,1303,-822
28/11/2021 11:36:19.063,181229,AM1V330 @393B30,24546,EAFCB704C0FA,-790,1207,-1344
28/11/2021 11:36:19.124,181290,AM1V330 @393B30,24552,7FFE78055CFB,-385,1400,-1188
28/11/2021 11:36:19.184,181351,AM1V330 @393B30,24558,53FD2805ECFA,-685,1320,-1300
28/11/2021 11:36:19.213,181380,AM1V330 @393B30,24564,DBFC690415FA,-805,1129,-1515
28/11/2021 11:36:19.274,181441,AM1V330 @393B30,24571,EBFDBB03CCFA,-533,955,-1332
28/11/2021 11:36:19.364,181531,AM1V330 @393B30,24577,F1FE5D0295FB,-271,605,-1131
28/11/2021 11:36:19.364,181531,AM1V330 @393B30,24583,CBFE1B0216FB,-309,539,-1258
28/11/2021 11:36:19.424,181590,AM1V330 @393B30,24589,D0FF340108FD,-48,308,-760
28/11/2021 11:36:19.484,181651,AM1V330 @393B30,24596,13004F019BFF,19,335,-101
28/11/2021 11:36:19.514,181680,AM1V330 @393B30,24602,7FFFF8FE2801,-129,-264,296
28/11/2021 11:36:19.574,181741,AM1V330 @393B30,24608,F4FE9300F203,-268,147,1010
28/11/2021 11:36:19.634,181801,AM1V330 @393B30,24614,51FF39008503,-175,57,901
28/11/2021 11:36:19.663,181830,AM1V330 @393B30,24621,97FF10011A02,-105,272,538
28/11/2021 11:36:19.725,181891,AM1V330 @393B30,24627,0F00DF007DFF,15,223,-131
28/11/2021 11:36:19.784,181951,AM1V330 @393B30,24633,47009F01B8FC,71,415,-840
28/11/2021 11:36:19.813,181980,AM1V330 @393B30,24639,45000B0339FB,69,779,-1223
28/11/2021 11:36:19.874,182041,AM1V330 @393B30,24646,68FFA4022FFB,-152,676,-1233
28/11/2021 11:36:19.933,182100,AM1V330 @393B30,24652,B0FE6C037AFC,-336,876,-902
28/11/2021 11:36:19.964,182130,AM1V330 @393B30,24658,B0FD8503F7FB,-592,901,-1033
28/11/2021 11:36:20.025,182191,AM1V330 @393B30,24664,DAFC150422FC,-806,1045,-990
28/11/2021 11:36:20.084,182251,AM1V330 @393B30,24671,F3FC3B04D0FA,-781,1083,-1328
28/11/2021 11:36:20.114,182280,AM1V330 @393B30,24677,73FED804BCFA,-397,1240,-1348
28/11/2021 11:36:20.174,182341,AM1V330 @393B30,24683,1FFE7D0483FA,-481,1149,-1405
28/11/2021 11:36:20.234,182401,AM1V330 @393B30,24689,B3FD860372FA,-589,902,-1422
28/11/2021 11:36:20.263,182430,AM1V330 @393B30,24696,59FD57031CFA,-679,855,-1508
28/11/2021 11:36:20.325,182491,AM1V330 @393B30,24702,A3FDD30253FA,-605,723,-1453
28/11/2021 11:36:20.384,182551,AM1V330 @393B30,24708,3BFE99023DFB,-453,665,-1219
28/11/2021 11:36:20.413,182580,AM1V330 @393B30,24714,43FF3101D4FB,-189,305,-1068
28/11/2021 11:36:20.474,182641,AM1V330 @393B30,24721,A0FF730150FD,-96,371,-688
28/11/2021 11:36:20.534,182701,AM1V330 @393B30,24727,2B00F90081FE,43,249,-383
28/11/2021 11:36:20.563,182729,AM1V330 @393B30,24733,9200A9005601,146,169,342
28/11/2021 11:36:20.625,182791,AM1V330 @393B30,24739,83FF9DFFC403,-125,-99,964
28/11/2021 11:36:20.684,182851,AM1V330 @393B30,24746,85FFF6005E04,-123,246,1118
28/11/2021 11:36:20.713,182880,AM1V330 @393B30,24752,F6FF8A01B901,-10,394,441
28/11/2021 11:36:20.774,182941,AM1V330 @393B30,24758,3B00DA0057FF,59,218,-169
28/11/2021 11:36:20.834,183001,AM1V330 @393B30,24764,1D00A8010DFD,29,424,-755
28/11/2021 11:36:20.864,183030,AM1V330 @393B30,24771,0900C80105FB,9,456,-1275
28/11/2021 11:36:20.925,183091,AM1V330 @393B30,24777,91FE9902ACFA,-367,665,-1364
28/11/2021 11:36:20.984,183151,AM1V330 @393B30,24783,62FE0E02FAFA,-414,526,-1286
28/11/2021 11:36:21.013,183180,AM1V330 @393B30,24789,A8FC280363FA,-856,808,-1437
28/11/2021 11:36:21.074,183241,AM1V330 @393B30,24796,AFFDC403FAFB,-593,964,-1030
