Logged started on,28/11/2021 11:33:17
Feature,Gyroscope
Nodes,AM1V330 @393B30

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
28/11/2021 11:37:12.164,234341,AM1V330 @393B30,31183,3E00AF006300,6.2,17.5,9.9
28/11/2021 11:37:12.225,234391,AM1V330 @393B30,31189,710054004000,11.3,8.4,6.4
28/11/2021 11:37:12.253,234419,AM1V330 @393B30,31196,460035000E00,7,5.3,1.4
28/11/2021 11:37:12.313,234479,AM1V330 @393B30,31202,20002300EFFF,3.2,3.5,-1.7
28/11/2021 11:37:12.373,234540,AM1V330 @393B30,31208,55000F00E9FF,8.5,1.5,-2.3
28/11/2021 11:37:12.403,234569,AM1V330 @393B30,31214,3100E7FFDDFF,4.9,-2.5,-3.5
28/11/2021 11:37:12.463,234630,AM1V330 @393B30,31221,0100DBFFC0FF,0.1,-3.7,-6.4
28/11/2021 11:37:12.524,234691,AM1V330 @393B30,31227,3300E7FFFCFF,5.1,-2.5,-0.4
28/11/2021 11:37:12.554,234720,AM1V330 @393B30,31233,85007B007200,13.3,12.3,11.4
28/11/2021 11:37:12.614,234781,AM1V330 @393B30,31239,B60160011101,43.8,35.2,27.3
28/11/2021 11:37:12.673,234840,AM1V330 @393B30,31246,3802DF020802,56.8,73.5,52
28/11/2021 11:37:12.704,234870,AM1V330 @393B30,31252,6A02BD041203,61.8,121.3,78.6
28/11/2021 11:37:12.765,234931,AM1V330 @393B30,31258,6D01FB06AE03,36.5,178.7,94.2
28/11/2021 11:37:12.824,234991,AM1V330 @393B30,31264,D5014F082304,46.9,212.7,105.9
28/11/2021 11:37:12.854,235020,AM1V330 @393B30,31271,3F03B4080004,83.1,222.8,102.4
28/11/2021 11:37:12.914,235081,AM1V330 @393B30,31277,1B003E09EA02,2.7,236.6,74.6
28/11/2021 11:37:12.974,235141,AM1V330 @393B30,31283,F6FF5909BF02,-1,239.3,70.3
28/11/2021 11:37:13.003,235169,AM1V330 @393B30,31289,7400E5087D02,11.6,227.7,63.7
28/11/2021 11:37:13.064,235231,AM1V330 @393B30,31296,79FF1F093F02,-13.5,233.5,57.5
28/11/2021 11:37:13.124,235290,AM1V330 @393B30,31302,7C006908EC01,12.4,215.3,49.2
28/11/2021 11:37:13.153,235320,AM1V330 @393B30,31308,8E0026089701,14.2,208.6,40.7
28/11/2021 11:37:13.214,235381,AM1V330 @393B30,31314,A00336074C01,92.8,184.6,33.2
28/11/2021 11:37:13.274,235441,AM1V330 @393B30,31321,760267057000,63,138.3,11.2
28/11/2021 11:37:13.303,235469,AM1V330 @393B30,31327,610031FF69FF,9.7,-20.7,-15.1
28/11/2021 11:37:13.363,235530,AM1V330 @393B30,31333,6A005FFA27FF,10.6,-144.1,-21.7
28/11/2021 11:37:13.424,235590,AM1V330 @393B30,31339,02FF84F7B3FE,-25.4,-217.2,-33.3
28/11/2021 11:37:13.453,235619,AM1V330 @393B30,31346,4CFF2CF643FE,-18,-251.6,-44.5
28/11/2021 11:37:13.514,235681,AM1V330 @393B30,31352,58FF6EF69BFD,-16.8,-245,-61.3
28/11/2021 11:37:13.574,235741,AM1V330 @393B30,31358,9EFE0DF726FD,-35.4,-229.1,-73
28/11/2021 11:37:13.603,235769,AM1V330 @393B30,31364,8AFE4DF725FD,-37.4,-222.7,-73.1
28/11/2021 11:37:13.693,235860,AM1V330 @393B30,31371,A5FF27F828FD,-9.1,-200.9,-72.8
28/11/2021 11:37:13.725,235891,AM1V330 @393B30,31377,FDFEF9F847FD,-25.9,-179.9,-69.7
28/11/2021 11:37:13.753,235919,AM1V330 @393B30,31383,5C0056F891FD,9.2,-196.2,-62.3
28/11/2021 11:37:13.814,235981,AM1V330 @393B30,31389,98FD54F90FFD,-61.6,-170.8,-75.3
28/11/2021 11:37:13.875,236041,AM1V330 @393B30,31396,E4FE6EF805FD,-28.4,-193.8,-76.3
28/11/2021 11:37:13.903,236069,AM1V330 @393B30,31402,9AFC26FCFEFD,-87,-98.6,-51.4
28/11/2021 11:37:13.964,236130,AM1V330 @393B30,31408,67010DFE9AFF,35.9,-49.9,-10.2
28/11/2021 11:37:14.025,236191,AM1V330 @393B30,31414,9300E7001900,14.7,23.1,2.5
28/11/2021 11:37:14.053,236219,AM1V330 @393B30,31421,32010B022101,30.6,52.3,28.9
28/11/2021 11:37:14.114,236281,AM1V330 @393B30,31427,AD0201046902,68.5,102.5,61.7
28/11/2021 11:37:14.174,236341,AM1V330 @393B30,31433,C901B306F502,45.7,171.5,75.7
28/11/2021 11:37:14.203,236369,AM1V330 @393B30,31439,6300E9075C03,9.9,202.5,86
28/11/2021 11:37:14.264,236431,AM1V330 @393B30,31446,3A02D908CB03,57,226.5,97.1
28/11/2021 11:37:14.324,236490,AM1V330 @393B30,31452,A1FFE2094D03,-9.5,253,84.5
28/11/2021 11:37:14.353,236519,AM1V330 @393B30,31458,3EFF2C0AF802,-19.4,260.4,76
28/11/2021 11:37:14.413,236580,AM1V330 @393B30,31464,2AFEC209BB02,-47,249.8,69.9
28/11/2021 11:37:14.473,236640,AM1V330 @393B30,31471,F601A409D302,50.2,246.8,72.3
28/11/2021 11:37:14.503,236669,AM1V330 @393B30,31477,B4FE9209E001,-33.2,245,48
28/11/2021 11:37:14.563,236730,AM1V330 @393B30,31483,E90020088B01,23.3,208,39.5
28/11/2021 11:37:14.624,236790,AM1V330 @393B30,31489,6102B306EA00,60.9,171.5,23.4
28/11/2021 11:37:14.654,236820,AM1V330 @393B30,31496,FCFF69019EFF,-0.4,36.1,-9.8
28/11/2021 11:37:14.714,236881,AM1V330 @393B30,31502,52012AFC6FFF,33.8,-98.2,-14.5
28/11/2021 11:37:14.774,236940,AM1V330 @393B30,31508,4BFFD0F867FE,-18.1,-184,-40.9
28/11/2021 11:37:14.803,236969,AM1V330 @393B30,31514,B2FFC2F6C5FD,-7.8,-236.6,-57.1
28/11/2021 11:37:14.865,237031,AM1V330 @393B30,31521,B900B4F683FD,18.5,-238,-63.7
28/11/2021 11:37:14.924,237090,AM1V330 @393B30,31527,3700E7F680FD,5.5,-232.9,-64
28/11/2021 11:37:14.954,237120,AM1V330 @393B30,31533,47FE9EF7FEFC,-44.1,-214.6,-77
28/11/2021 11:37:15.014,237181,AM1V330 @393B30,31539,F5FE10F8DEFD,-26.7,-203.2,-54.6
28/11/2021 11:37:15.074,237241,AM1V330 @393B30,31546,89FCF1F9B1FC,-88.7,-155.1,-84.7
28/11/2021 11:37:15.103,237269,AM1V330 @393B30,31552,5D00E8FAE0FC,9.3,-130.4,-80
28/11/2021 11:37:15.165,237331,AM1V330 @393B30,31558,AEFE29FCDDFC,-33.8,-98.3,-80.3
28/11/2021 11:37:15.224,237391,AM1V330 @393B30,31564,72FFAFFB8EFC,-14.2,-110.5,-88.2
28/11/2021 11:37:15.254,237420,AM1V330 @393B30,31571,71FF02FCD4FC,-14.3,-102.2,-81.2
28/11/2021 11:37:15.314,237480,AM1V330 @393B30,31577,A100F1FC66FD,16.1,-78.3,-66.6
28/11/2021 11:37:15.374,237541,AM1V330 @393B30,31583,66FFD0FD4EFD,-15.4,-56,-69
28/11/2021 11:37:15.403,237569,AM1V330 @393B30,31589,090056FDACFD,0.9,-68.2,-59.6
28/11/2021 11:37:15.463,237630,AM1V330 @393B30,31596,720021FD6FFE,11.4,-73.5,-40.1
28/11/2021 11:37:15.525,237691,AM1V330 @393B30,31602,9F0080FE0700,15.9,-38.4,0.7
28/11/2021 11:37:15.553,237719,AM1V330 @393B30,31608,9402BB01FC01,66,44.3,50.8
28/11/2021 11:37:15.614,237781,AM1V330 @393B30,31614,E7038504AA03,99.9,115.7,93.8
28/11/2021 11:37:15.674,237841,AM1V330 @393B30,31621,390272078704,56.9,190.6,115.9
28/11/2021 11:37:15.703,237869,AM1V330 @393B30,31627,0E0216096B04,52.6,232.6,113.1
28/11/2021 11:37:15.764,237931,AM1V330 @393B30,31633,0200290A8203,0.2,260.1,89.8
28/11/2021 11:37:15.824,237991,AM1V330 @393B30,31639,FCFFCA097204,-0.4,250.6,113.8
28/11/2021 11:37:15.853,238019,AM1V330 @393B30,31646,C3016D091C04,45.1,241.3,105.2
28/11/2021 11:37:15.914,238081,AM1V330 @393B30,31652,C7FFD0098F02,-5.7,251.2,65.5
28/11/2021 11:37:15.974,238140,AM1V330 @393B30,31658,190020093702,2.5,233.6,56.7
28/11/2021 11:37:16.003,238170,AM1V330 @393B30,31664,9902A0085201,66.5,220.8,33.8
28/11/2021 11:37:16.064,238231,AM1V330 @393B30,31671,7FFE84088100,-38.5,218,12.9
28/11/2021 11:37:16.125,238291,AM1V330 @393B30,31677,3D03AD04F800,82.9,119.7,24.8
28/11/2021 11:37:16.153,238319,AM1V330 @393B30,31683,AFFFECFD9BFF,-8.1,-53.2,-10.1
28/11/2021 11:37:16.214,238381,AM1V330 @393B30,31689,7700DEF9C6FE,11.9,-157,-31.4
28/11/2021 11:37:16.274,238441,AM1V330 @393B30,31696,7FFD8FF77CFD,-64.1,-216.1,-64.4
28/11/2021 11:37:16.303,238469,AM1V330 @393B30,31702,5901B5F5E3FD,34.5,-263.5,-54.1
28/11/2021 11:37:16.364,238531,AM1V330 @393B30,31708,64FFF6F57CFD,-15.6,-257,-64.4
28/11/2021 11:37:16.425,238591,AM1V330 @393B30,31714,AEFE47F60CFD,-33.8,-248.9,-75.6
28/11/2021 11:37:16.453,238620,AM1V330 @393B30,31721,96FE35F83BFC,-36.2,-199.5,-96.5
28/11/2021 11:37:16.514,238680,AM1V330 @393B30,31727,03FFDBF8B3FB,-25.3,-182.9,-110.1
28/11/2021 11:37:16.574,238741,AM1V330 @393B30,31733,B8FE85F98EFB,-32.8,-165.9,-113.8
28/11/2021 11:37:16.603,238769,AM1V330 @393B30,31739,B1FDFCF985FB,-59.1,-154,-114.7
28/11/2021 11:37:16.663,238830,AM1V330 @393B30,31746,D4FF5EF973FC,-4.4,-169.8,-90.9
28/11/2021 11:37:16.725,238891,AM1V330 @393B30,31752,1EFF66FA2BFD,-22.6,-143.4,-72.5
28/11/2021 11:37:16.753,238919,AM1V330 @393B30,31758,C4FF20FB32FE,-6,-124.8,-46.2
28/11/2021 11:37:16.814,238981,AM1V330 @393B30,31764,8201D3FDD4FF,38.6,-55.7,-4.4
28/11/2021 11:37:16.873,239040,AM1V330 @393B30,31771,8D0029005F00,14.1,4.1,9.5
